# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000258716   14   91163677   91165718     15       4  127690        4.115             0        4.115
ENSG00000258884   14   91288709   91294472     23       4  125366        1.325    4.4409e-16        1.325
ENSG00000100784   14   91314206   91526980    470      34  128157      0.21912    3.6082e-16      0.21912
ENSG00000133943   14   91526677   91691976    410      50  125267      0.99535    3.3307e-16      0.99535
ENSG00000119714   14   91698876   91720269     71       7  129009      0.24727    3.6082e-16      0.24727
ENSG00000260810   14   91724643   91725347      3       1  130644      -0.4802    3.3307e-16      -0.4802
ENSG00000015133   14   91737667   91884188    434      60  123302        -1.59    4.4409e-16        -1.59
ENSG00000258798   14   91884610   91887520     11       4  130644       -2.321    4.4409e-16       -2.321
ENSG00000100796   14   91923955   91976898    119      10  128969      -1.0821    4.4409e-16      -1.0821
ENSG00000133962   14   92047040   92247051    663      62  126015      -2.0451    4.4409e-16      -2.0451
ENSG00000165929   14   92246095   92333880    177      17  128488        -0.63    3.3307e-16        -0.63
ENSG00000140092   14   92335756   92414331    239      34  128224      0.90334    3.3307e-16      0.90334
ENSG00000100815   14   92432335   92507240    150      16  128501     -0.14522    3.6082e-16     -0.14522
ENSG00000066427   14   92510840   92572969    259       8  129583    -0.065493    3.4694e-16    -0.065493
ENSG00000183648   14   92582466   92588261     35       3  129486     -0.10657    3.4694e-16     -0.10657
ENSG00000165934   14   92588281   92638489    128      11  129209     -0.35092    3.3307e-16     -0.35092
ENSG00000258481   14   92719837   92730000     42      10  130485      -1.2021    4.4409e-16      -1.2021
ENSG00000140090   14   92788925   92967827    742      54  129268      -0.6084    3.3307e-16      -0.6084
ENSG00000100599   14   92980118   93155339    623      74  129165     -0.33313    3.3307e-16     -0.33313
ENSG00000100600   14   93170152   93215047     92      19  128417       0.6915    3.3307e-16       0.6915
ENSG00000066455   14   93260576   93306308    156      12  128402      -0.3373    3.3307e-16      -0.3373
ENSG00000258742   14   93352697   93359851     26       5  129953     -0.26661    3.3307e-16     -0.26661
ENSG00000258499   14   93372042   93373827     10       2  130644      0.24883    3.6082e-16      0.24883
ENSG00000100604   14   93389425   93401638     45      10  126165      0.72495    3.3307e-16      0.72495
ENSG00000100605   14   93403259   93582665    512      33  125748      0.70534    3.3307e-16      0.70534
ENSG00000258730   14   93533797   93538497      3       2  130644     -0.22352    3.6082e-16     -0.22352
ENSG00000165943   14   93648541   93651273      7       4  128823       -1.411    4.4409e-16       -1.411
ENSG00000153485   14   93651296   93653434      3       2  126523      -1.2122    4.4409e-16      -1.2122
ENSG00000259066   14   93651318   93684932     80      15  129124     -0.13148    3.6082e-16     -0.13148
ENSG00000170270   14   93669239   93673439      3       1  129862     -0.28843    3.3307e-16     -0.28843
ENSG00000012963   14   93673401   93695561     72      12  129394     -0.32568    3.3307e-16     -0.32568
ENSG00000011114   14   93703896   93799438    259      15  129236      0.97391    3.3307e-16      0.97391
ENSG00000133958   14   93799565   94174222    786      26  128179       1.6643    4.4409e-16       1.6643
ENSG00000175785   14   94184644   94254827    203      47  128832     -0.10025    3.4694e-16     -0.10025
ENSG00000258584   14   94371076   94393412     81      18  127741     -0.14765    3.6082e-16     -0.14765
ENSG00000140067   14   94385240   94395954     36       7  127595     -0.48999    3.3307e-16     -0.48999
ENSG00000100628   14   94400499   94443137    164      28  126131     -0.38704    3.3307e-16     -0.38704
ENSG00000258987   14   94405901   94410475     15       4  125193       0.6629    3.3307e-16       0.6629
ENSG00000175699   14   94453571   94475209     85      18  124093     -0.59401    3.3307e-16     -0.59401
ENSG00000089723   14   94492675   94515276     79       8  130510      0.46562    3.3307e-16      0.46562
ENSG00000089737   14   94514637   94547591     96       7  129000      0.51947    3.3307e-16      0.51947
ENSG00000165948   14   94547628   94570192    107      13  129368     -0.26095    3.3307e-16     -0.26095
ENSG00000165949   14   94571182   94583035     47      13  126950      -1.4971    4.4409e-16      -1.4971
ENSG00000119632   14   94594116   94596590      5       3  127924     -0.98355    3.3307e-16     -0.98355
ENSG00000119698   14   94612465   94746072    296      19  128372     -0.53361    3.3307e-16     -0.53361
ENSG00000140093   14   94746792   94759608     37       8  128078    0.0091805    3.5041e-16    0.0091805
ENSG00000170099   14   94770585   94789731     76      12  130582     -0.47635    3.3307e-16     -0.47635
ENSG00000197249   14   94843084   94857030     64      16  129901      -1.5259    4.4409e-16      -1.5259
ENSG00000256357   14   94896970   94931067    157      14  130069      -1.2266    4.4409e-16      -1.2266
ENSG00000186910   14   94908801   94919127     36       7  130644      -1.2761    4.4409e-16      -1.2761
ENSG00000170054   14   94929054   94946026     82      19  128513      -1.9785    4.4409e-16      -1.9785
ENSG00000165953   14   94953611   94984181    139      26  127112    -0.070474    3.4694e-16    -0.070474
ENSG00000188488   14   95027779   95059457    171      21  129422      0.23254    3.6082e-16      0.23254
ENSG00000273259   14   95058395   95090983    152      23  126746      -0.3793    3.3307e-16      -0.3793
ENSG00000133937   14   95234553   95236567      3       1  118591       1.2892    4.4409e-16       1.2892
ENSG00000258933   14   95426614   95429313      9       3  119970      0.87673    3.3307e-16      0.87673
ENSG00000100697   14   95552565   95624347     95      15  126382     -0.60095    3.3307e-16     -0.60095
ENSG00000235706   14   95623982   95646270     33       8  125581     -0.32408    3.3307e-16     -0.32408
ENSG00000165959   14   95648277   95786243    505      43  129128      -1.1068    4.4409e-16      -1.1068
ENSG00000258630   14   95795921   95801841     39       6  129622      0.48014    3.3307e-16      0.48014
ENSG00000176438   14   95873603   95942173    350      54  128968     -0.55672    3.3307e-16     -0.55672
ENSG00000258572   14   95982473   95984248      7       3  130644     -0.69973    3.3307e-16     -0.69973
ENSG00000247092   14   95998634   96001209      6       2  130644       1.3705    4.4409e-16       1.3705
ENSG00000182512   14   95999840   96011061     42      11  129302      0.52061    3.3307e-16      0.52061
ENSG00000258390   14   96039899   96048293     40       6  129727     -0.24941    3.6082e-16     -0.24941
ENSG00000258927   14   96087251   96109622    103      11  128982     -0.47297    3.3307e-16     -0.47297
ENSG00000213231   14   96152754   96158980     20       6  130430      -1.2188    4.4409e-16      -1.2188
ENSG00000100721   14   96176304   96180533      8       2  126791      0.63683    3.3307e-16      0.63683
ENSG00000257275   14   96178084   96223993    151      14  128083     -0.40719    3.3307e-16     -0.40719
ENSG00000258516   14   96321885   96332801     19       5  125970      -2.5267    4.4409e-16      -2.5267
ENSG00000250366   14   96342729   96391908    116      19  122100     -0.98443    3.3307e-16     -0.98443
ENSG00000227051   14   96505661   96560226    228      24  126361      0.41317    3.3307e-16      0.41317
ENSG00000258691   14   96671181   96730266    235      38  129264      0.22027    3.6082e-16      0.22027
ENSG00000100739   14   96722161   96735304     55      12  128473       1.0065    4.4409e-16       1.0065
ENSG00000258793   14   96725748   96734961     45      11  128467       1.0102    4.4409e-16       1.0102
ENSG00000258729   14   96741383   96743060      2       1  117032     -0.83295    3.3307e-16     -0.83295
ENSG00000066739   14   96745539   96830207    167      15  127287      -0.5953    3.3307e-16      -0.5953
ENSG00000100744   14   96829789   96853625     32       6  128921     -0.65246    3.3307e-16     -0.65246
ENSG00000140057   14   96858448   96955764    239      39  128910     -0.13026    3.6082e-16     -0.13026
ENSG00000260806   14   96967147   96968658      1       1  130644       2.2418    4.4409e-16       2.2418
ENSG00000090060   14   96967770   97033448    110      13  129485       2.4874    4.4409e-16       2.4874
ENSG00000258702   14   97059070   97062099     13       5  130644      -1.0474    4.4409e-16      -1.0474
ENSG00000258979   14   97207528   97256950    217      29  129297      0.45089    3.3307e-16      0.45089
ENSG00000100749   14   97263641   97398059    311      23  128794      0.83763    3.3307e-16      0.83763
ENSG00000259026   14   97576753   97585584     24       6  130527     -0.70121    3.3307e-16     -0.70121
ENSG00000258393   14   97582692   97587838     17       6  130137     -0.42109    3.3307e-16     -0.42109
ENSG00000259110   14   97621194   97625073      8       3  129955     -0.77703    3.3307e-16     -0.77703
ENSG00000246084   14   97925153   98047938    349      21  127694     -0.75834    3.3307e-16     -0.75834
ENSG00000197176   14   98098984   98152995    135      36  127705     0.076054    3.4694e-16     0.076054
ENSG00000258869   14   98215601   98230326     56      10  130331     -0.18884    3.6082e-16     -0.18884
ENSG00000246223   14   98391947   98444461    196      22  125288       1.0427    4.4409e-16       1.0427
ENSG00000259097   14   98534577   98671480    549      20  128990        1.191    4.4409e-16        1.191
ENSG00000258511   14   98602411   98605579      5       2  130644      0.97279    3.3307e-16      0.97279
ENSG00000258795   14   98963469   98981135     56      10  127775      -2.3248    4.4409e-16      -2.3248
ENSG00000176605   14   99177950   99184098     13       6  129523       1.8817    4.4409e-16       1.8817
ENSG00000259119   14   99391474   99394142     10       3  128377     -0.17549    3.6082e-16     -0.17549
ENSG00000229402   14   99624753   99626006      1       1  130644      0.46254    3.3307e-16      0.46254
ENSG00000127152   14   99635624   99737861    265      33  127665       4.8535             0       4.8535
ENSG00000235785   14   99729285   99731072      5       2  130644       3.4614    4.4409e-16       3.4614
ENSG00000258383   14   99791136   99798352     36       4  129405      0.60098    3.3307e-16      0.60098
ENSG00000183576   14   99864083   99947226     97       7  127347       1.6957    4.4409e-16       1.6957
ENSG00000090061   14   99947506  100001381     92      14  128909       1.4172    4.4409e-16       1.4172
ENSG00000205476   14   99966517  100070363    369      26  129450       1.7997    4.4409e-16       1.7997
ENSG00000247970   14  100070893  100092077     61       9  128413      -1.5519    4.4409e-16      -1.5519
ENSG00000182218   14  100111447  100146906    102      13  128132     -0.94158    3.3307e-16     -0.94158
ENSG00000036530   14  100150641  100193638    110      14  129282       1.3228    4.4409e-16       1.3228
ENSG00000258672   14  100157782  100159985      5       3  123659       1.2809    4.4409e-16       1.2809
ENSG00000066629   14  100204030  100408397    598      45  129138       0.7963    3.3307e-16       0.7963
ENSG00000196405   14  100437786  100610573    460      32  129069     0.057731    3.4694e-16     0.057731
ENSG00000258693   14  100443452  100444435      2       1  130644       1.4175    4.4409e-16       1.4175
ENSG00000258560   14  100519140  100541215     73      11  129492     0.099467    3.4694e-16     0.099467
ENSG00000168350   14  100610294  100626500     49      11  128129       1.3241    4.4409e-16       1.3241
ENSG00000258982   14  100673744  100704892     65       9  129879     -0.52977    3.3307e-16     -0.52977
ENSG00000100811   14  100704635  100749129     93      10  129048     -0.93216    3.3307e-16     -0.93216
ENSG00000197119   14  100757448  100772884     34       8  125556      0.17136    3.6082e-16      0.17136
ENSG00000258504   14  100757454  100760993      5       2  130644      0.46853    3.3307e-16      0.46853
ENSG00000140107   14  100789674  100796715     19       5  130644     -0.66976    3.3307e-16     -0.66976
ENSG00000140105   14  100800125  100843142    118       8  127402     -0.15404    3.6082e-16     -0.15404
ENSG00000258666   14  100800127  100820398     48       6  127161    -0.097719    3.4694e-16    -0.097719
ENSG00000176473   14  100842755  100996640    230      30  124431      0.71205    3.3307e-16      0.71205
ENSG00000183092   14  101003484  101053750    118      16  127243       1.2539    4.4409e-16       1.2539
ENSG00000259031   14  101005276  101006746      3       1  115531       2.2158    4.4409e-16       2.2158
ENSG00000196273   14  101123587  101142406     70      10  127219      -1.9047    4.4409e-16      -1.9047
ENSG00000258717   14  101142267  101146221     11       4  130477     -0.58078    3.3307e-16     -0.58078
ENSG00000185559   14  101192042  101204561     35      11  129278      0.39391    3.3307e-16      0.39391
ENSG00000214548   14  101245747  101327368    310      40  129139     0.021087    3.5041e-16     0.021087
ENSG00000258663   14  101300769  101327363    115      19  128209    0.0047154    3.4955e-16    0.0047154
ENSG00000258399   14  101302606  101413531    319      52  128669       0.2551    3.3307e-16       0.2551
ENSG00000254656   14  101346992  101351184      8       4  129703      0.64646    3.3307e-16      0.64646
ENSG00000225746   14  101361107  101505196    397      33  128860     -0.46682    3.3307e-16     -0.46682
ENSG00000258861   14  101511494  101518132     16       3  129605      0.60976    3.3307e-16      0.60976
ENSG00000223403   14  101530488  101539274     53      16  130213     -0.25793    3.3307e-16     -0.25793
ENSG00000230805   14  101540206  101544247     28       6  130553      0.70715    3.3307e-16      0.70715
ENSG00000259004   14  101587193  101589879     20       5  130644      0.16926    3.6082e-16      0.16926
ENSG00000258497   14  101723669  101744655     64      13  128373       1.5971    4.4409e-16       1.5971
ENSG00000258460   14  101798853  101800668      6       4  128685       3.0975    4.4409e-16       3.0975
ENSG00000259023   14  101872324  101874259      4       2  127321      0.23741    3.6082e-16      0.23741
ENSG00000259082   14  101908413  101910652      2       1  130644       2.1135    4.4409e-16       2.1135
ENSG00000259166   14  101913979  101923454     19       7  130012       1.4562    4.4409e-16       1.4562
ENSG00000258498   14  102018558  102026768     12       5  127490      0.27575    3.3307e-16      0.27575
ENSG00000197406   14  102027688  102029789      1       1  130644      0.19545    3.6082e-16      0.19545
ENSG00000258919   14  102095321  102098867      9       5  130038      -2.1398    4.4409e-16      -2.1398
ENSG00000258404   14  102100791  102197445    221      11  129062       0.3381    3.3307e-16       0.3381
ENSG00000258512   14  102196774  102198859      7       1  130644      0.85355    3.3307e-16      0.85355
ENSG00000078304   14  102228135  102394326    474      47  125902     -0.62158    3.3307e-16     -0.62158
ENSG00000259088   14  102262892  102276658     30       3  128400      -0.4202    3.3307e-16      -0.4202
ENSG00000256705   14  102299772  102305868     21       3  130023     -0.74358    3.3307e-16     -0.74358
ENSG00000271780   14  102414684  102415762      9       4  123197      0.44896    3.3307e-16      0.44896
ENSG00000272444   14  102418753  102419400      1       1  128090     0.010086    3.5041e-16     0.010086
ENSG00000197102   14  102430847  102522780    190      21  123639      0.41215    3.3307e-16      0.41215
ENSG00000080824   14  102547075  102606036    127      16  129397       1.0505    4.4409e-16       1.0505
ENSG00000140153   14  102605840  102691184    196      24  127372      0.57406    3.3307e-16      0.57406
ENSG00000080823   14  102690837  102771537    211      20  128500      0.25182    3.3307e-16      0.25182
ENSG00000022976   14  102783714  102809039     61      14  128867       1.1876    4.4409e-16       1.1876
ENSG00000100865   14  102807439  102829253     29       8  127320       2.1384    4.4409e-16       2.1384
ENSG00000196663   14  102829300  102968818    421      18  129176       0.1602    3.6082e-16       0.1602
ENSG00000156381   14  102968097  102976136     23       7  124892       1.5235    4.4409e-16       1.5235
ENSG00000259230   14  103011591  103022163     37      11  123974      -1.3848    4.4409e-16      -1.3848
ENSG00000089902   14  103058998  103196913    331      17  124251     -0.64809    3.3307e-16     -0.64809
ENSG00000259508   14  103236377  103241128     20       6  127700      -0.4612    3.3307e-16      -0.4612
ENSG00000131323   14  103243813  103377837    267      18  127285       2.7434    4.4409e-16       2.7434
ENSG00000166126   14  103388993  103399933     23       9  126610      0.90431    3.3307e-16      0.90431
ENSG00000198752   14  103398716  103523799    294      27  126709     0.075254    3.4694e-16     0.075254
ENSG00000259515   14  103399911  103403514     14       8  123960      0.85309    3.3307e-16      0.85309
ENSG00000283071   14  103550547  103556364     19       7  125677      0.22424    3.6082e-16      0.22424
ENSG00000205436   14  103566481  103576896     26       6  130282      -1.8218    4.4409e-16      -1.8218
ENSG00000259717   14  103587184  103589344      6       4  130145      -1.0401    4.4409e-16      -1.0401
ENSG00000185215   14  103589779  103603776     30       7  127334     -0.48493    3.3307e-16     -0.48493
ENSG00000251533   14  103653558  103655365      5       2  124415     -0.49725    3.3307e-16     -0.49725
ENSG00000278071   14  103674437  103675213      2       1  130644     -0.52656    3.3307e-16     -0.52656
ENSG00000100664   14  103799881  103811362     30       7  128019       2.6643    4.4409e-16       2.6643
ENSG00000075413   14  103851729  103970168    268      10  128744       2.6935    4.4409e-16       2.6935
ENSG00000166165   14  103985996  103989448      5       2  130644       1.6857    4.4409e-16       1.6857
ENSG00000260285   14  103991347  103995409     10       4  122391       3.1748    4.4409e-16       3.1748
ENSG00000166166   14  103995521  104003410     21       4  127336       3.5583    4.4409e-16       3.5583
ENSG00000258851   14  104019758  104028214     13       3  126295       4.9569             0       4.9569
ENSG00000166170   14  104022881  104029168      9       2  130644       4.7255             0       4.7255
ENSG00000126214   14  104028233  104180586    342      19  128109       4.5527             0       4.5527
ENSG00000246451   14  104148699  104150352      5       2  123661       1.8074    4.4409e-16       1.8074
ENSG00000269910   14  104160853  104161387      1       1  130644       5.7353             0       5.7353
ENSG00000126215   14  104163946  104181841     31       7  126379       5.5216             0       5.5216
ENSG00000100711   14  104182067  104200005     42       9  129094       6.0462             0       6.0462
ENSG00000088808   14  104200089  104313927    240      13  128794       5.8543             0       5.8543
ENSG00000258735   14  104314058  104324386     26       3  129149       6.5621             0       6.5621
ENSG00000258534   14  104320703  104346448     64      14  129688       5.7806             0       5.7806
ENSG00000258914   14  104341392  104343815      5       2  128661       4.3271             0       4.3271
ENSG00000156411   14  104378625  104394606     58       6  124054       2.0161    4.4409e-16       2.0161
ENSG00000156414   14  104394799  104519004    409      19  122233       1.5692    4.4409e-16       1.5692
ENSG00000166183   14  104552016  104581918     99      17  126619      -1.1142    4.4409e-16      -1.1142
ENSG00000258748   14  104603487  104604235      3       2  120246     -0.22099    3.6082e-16     -0.22099
ENSG00000066735   14  104605060  104647231    196      33  127903     -0.95478    3.3307e-16     -0.95478
ENSG00000258913   14  104689921  104754406    274      18  125364      -1.7815    4.4409e-16      -1.7815
ENSG00000258598   14  104842867  104845288      7       4  127797     -0.95489    3.3307e-16     -0.95489
ENSG00000258986   14  104941015  105071984    481      43  128572      0.45366    3.3307e-16      0.45366
ENSG00000184601   14  105046021  105056852     24       4  130644   -0.0074083    3.4955e-16   -0.0074083
ENSG00000258736   14  105119885  105122124      6       2  130644      -1.2485    4.4409e-16      -1.2485
ENSG00000260792   14  105127457  105131895     18       3  130597     -0.11131    3.4694e-16     -0.11131
ENSG00000256050   14  105147483  105151269     21      10  129123      -1.1726    4.4409e-16      -1.1726
ENSG00000203485   14  105155943  105188872    129      19  127669      0.14204    3.6082e-16      0.14204
ENSG00000258858   14  105156428  105157621      8       4  127506     -0.72013    3.3307e-16     -0.72013
ENSG00000185100   14  105190523  105213662     72      11  128858    -0.060333    3.4694e-16    -0.060333
ENSG00000184990   14  105219437  105234831     43       8  125885     -0.20646    3.6082e-16     -0.20646
ENSG00000258430   14  105235686  105236608      2       1  125244     -0.43759    3.3307e-16     -0.43759
ENSG00000142208   14  105235686  105262088     79      20  126616     -0.34945    3.3307e-16     -0.34945
ENSG00000179627   14  105266933  105271049      8       3  122805      0.11654    3.4694e-16      0.11654
ENSG00000258701   14  105287538  105290055      3       1  130644      0.26154    3.3307e-16      0.26154
ENSG00000258811   14  105309000  105312253     15       3  130598     -0.75519    3.3307e-16     -0.75519
ENSG00000258593   14  105324129  105325173      2       1  130644      -1.3009    4.4409e-16      -1.3009
ENSG00000099814   14  105331617  105363107    107      11  129098      -2.0844    4.4409e-16      -2.0844
ENSG00000259067   14  105370679  105371541      3       2  130602      -1.8545    4.4409e-16      -1.8545
ENSG00000166428   14  105391153  105404127     42       5  128265      0.34308    3.3307e-16      0.34308
ENSG00000185567   14  105403581  105444694    131      15  128142     -0.14201    3.6082e-16     -0.14201
ENSG00000140104   14  105452112  105476819     81      10  128549      -1.4268    4.4409e-16      -1.4268
ENSG00000170779   14  105475910  105487485     59       5  130644      -2.0387    4.4409e-16      -2.0387
ENSG00000183484   14  105515726  105531782     26       4  119514      -2.0199    4.4409e-16      -2.0199
ENSG00000257556   14  105559946  105565341     18       3  125689      -1.0892    4.4409e-16      -1.0892
ENSG00000184916   14  105607318  105635161     58       9  127246      0.79206    3.3307e-16      0.79206
ENSG00000183828   14  105639275  105647660     18       2  128423       1.0063    4.4409e-16       1.0063
ENSG00000185024   14  105675623  105781926    243      18  127199      0.37846    3.3307e-16      0.37846
ENSG00000184887   14  105714827  105717430      6       2  125085      0.42926    3.3307e-16      0.42926
ENSG00000179364   14  105766900  105864484     65      30  122807      0.99552    3.3307e-16      0.99552
ENSG00000226174   14  105864916  105916443     43      18  124654     -0.30267    3.3307e-16     -0.30267
ENSG00000251602   14  105883221  105886076      2       1  129217       1.4527    4.4409e-16       1.4527
ENSG00000182979   14  105886157  105937066     51      21  122566     -0.12598    3.6082e-16     -0.12598
ENSG00000257270   14  105934130  105936954      1       1   96975     -0.24266    3.6082e-16     -0.24266
ENSG00000182809   14  105939299  105946507      4       2  126395      -1.4558    4.4409e-16      -1.4558
ENSG00000213145   14  105952654  105955284      5       3  126269      0.36774    3.3307e-16      0.36774
ENSG00000257341   14  105953536  105958604      6       3  123236      0.25113    3.3307e-16      0.25113
ENSG00000185347   14  105956192  105965912     18       8  124136    -0.052312    3.4694e-16    -0.052312
ENSG00000184986   14  105992940  105996539      2       1  129283      0.80957    3.3307e-16      0.80957
ENSG00000211892   14  106086843  106092403      7       3  124710      0.30238    3.3307e-16      0.30238
ENSG00000211893   14  106105896  106111127      5       1  126337      0.77376    3.3307e-16      0.77376
ENSG00000211895   14  106170332  106175002      6       2  113596     -0.81315    3.3307e-16     -0.81315
ENSG00000211896   14  106202680  106209408     10       4  100759      -1.6834    4.4409e-16      -1.6834
ENSG00000211897   14  106230840  106237742      7       1  107821     -0.26771    3.3307e-16     -0.26771
ENSG00000211898   14  106303099  106312011      3       2   74907      -0.4507    3.3307e-16      -0.4507
ENSG00000270816   14  106938445  106977000    124      10  112113      0.98246    3.3307e-16      0.98246
ENSG00000275835   15   22833395   22889876    148      15  128092      -1.6163    4.4409e-16      -1.6163
ENSG00000273749   15   22892005   23006016    437      72  128522      -1.0874    4.4409e-16      -1.0874
ENSG00000140157   15   23004684   23034427    137      14  129235       1.0948    4.4409e-16       1.0948
ENSG00000170113   15   23043277   23100005    193      25  129035      0.77341    3.3307e-16      0.77341
ENSG00000174450   15   23684645   23692381     18       2  130187      -1.7386    4.4409e-16      -1.7386
ENSG00000179455   15   23810825   23875222    159      17  127534      0.26627    3.3307e-16      0.26627
ENSG00000260978   15   23812411   23814804      2       1  130644      0.27269    3.3307e-16      0.27269
ENSG00000254585   15   23888691   23892988      4       2  117318     -0.39636    3.3307e-16     -0.39636
ENSG00000182636   15   23930547   23932477      3       2  130644     -0.26277    3.3307e-16     -0.26277
ENSG00000261622   15   24157556   24186863    170       9  129784      -1.3915    4.4409e-16      -1.3915
ENSG00000260232   15   24220319   24248582    199      18  128699      -2.6348    4.4409e-16      -2.6348
ENSG00000260551   15   24407901   24415095     43       9  129085    -0.086858    3.4694e-16    -0.086858
ENSG00000260780   15   24451931   24471001    164      20  129862     -0.25469    3.3307e-16     -0.25469
ENSG00000261621   15   24480225   24521976    227      11  128905    -0.033803    3.4694e-16    -0.033803
ENSG00000260959   15   24483292   24485339     15       3  129759      0.13271    3.6082e-16      0.13271
ENSG00000261598   15   24544896   24545785      2       1  130492     -0.52459    3.3307e-16     -0.52459
ENSG00000260760   15   24686274   24693114     10       3  129993      -1.0087    4.4409e-16      -1.0087
ENSG00000259905   15   24738284   24897277    949      21  129645      -2.1428    4.4409e-16      -2.1428
ENSG00000185823   15   24921015   24928540     22       7  127232   -0.0065566    3.4955e-16   -0.0065566
ENSG00000128739   15   25068784   25223870    585      90  129325        0.903    3.3307e-16        0.903
ENSG00000214265   15   25200181   25245423    107      13  126955      0.34049    3.3307e-16      0.34049
ENSG00000257647   15   25272883   25277194     13       2  127470    -0.069063    3.4694e-16    -0.069063
ENSG00000257151   15   25277020   25281637     12       5  126909      0.44821    3.3307e-16      0.44821
ENSG00000261069   15   25332808   25334043      7       2  128197     -0.61641    3.3307e-16     -0.61641
ENSG00000114062   15   25578875   25684203    207      17  127410      -2.6797    4.4409e-16      -2.6797
ENSG00000235731   15   25729978   25823938    369      53  127366      -1.1609    4.4409e-16      -1.1609
ENSG00000206190   15   25922420   26110319    791      75  129472      -0.9454    3.3307e-16      -0.9454
ENSG00000259011   15   26110442   26122358     56       9  129628      -1.5366    4.4409e-16      -1.5366
ENSG00000206187   15   26147507   26298267    621      65  128846       2.2596    4.4409e-16       2.2596
ENSG00000258931   15   26295685   26297423      7       3  126816      0.97666    3.3307e-16      0.97666
ENSG00000259150   15   26360960   26378184     71      11  126964     -0.42855    3.3307e-16     -0.42855
ENSG00000235160   15   26640219   26691921    143      27  129161      0.31525    3.3307e-16      0.31525
ENSG00000166206   15   26788693   27184686   1262     108  128688       2.0635    4.4409e-16       2.0635
ENSG00000186297   15   27111510   27194354    233      39  129787      0.31217    3.3307e-16      0.31217
ENSG00000182256   15   27216429   27787137   1678     161  128774      -1.4793    4.4409e-16      -1.4793
ENSG00000228740   15   27402762   27406466      9       4  130303       1.1213    4.4409e-16       1.1213
ENSG00000258970   15   27663942   27665881      7       3  129327      0.55051    3.3307e-16      0.55051
ENSG00000259168   15   27728181   27787137    221      19  129614      -1.0378    4.4409e-16      -1.0378
ENSG00000258594   15   27866680   27874435     30       7  127093    -0.063154    3.4694e-16    -0.063154
ENSG00000258853   15   27929644   27930914      5       2  130644    -0.055212    3.4694e-16    -0.055212
ENSG00000104044   15   28000021   28344504    961      50  129329     -0.18298    3.6082e-16     -0.18298
ENSG00000232394   15   28020767   28021944      6       2  129959      -1.1879    4.4409e-16      -1.1879
ENSG00000128731   15   28356186   28567298    177      12  124057     -0.36755    3.3307e-16     -0.36755
ENSG00000188626   15   28947100   28983530     57       6  120892     -0.79048    3.3307e-16     -0.79048
ENSG00000261649   15   29086979   29093821     10       3  128975       -1.552    4.4409e-16       -1.552
ENSG00000034053   15   29129629   29410518    655      31  128239      -0.2043    3.6082e-16      -0.2043
ENSG00000259277   15   29262399   29269667     31       6  128111      0.75103    3.3307e-16      0.75103
ENSG00000104059   15   29412457   29862927   1412     101  128102     -0.77811    3.3307e-16     -0.77811
ENSG00000259814   15   29901880   29903416      4       2  129547      -1.3554    4.4409e-16      -1.3554
ENSG00000256802   15   29967194   29973161     17       4  130435     -0.74275    3.3307e-16     -0.74275
ENSG00000104067   15   29991571   30261068    626      52  128243      0.75091    3.3307e-16      0.75091
ENSG00000259523   15   30114834   30116284      1       1  130644       1.5118    4.4409e-16       1.5118
ENSG00000259647   15   30297646   30338051     74      21  129316      0.72853    3.3307e-16      0.72853
ENSG00000247728   15   30909201   30917976      8       4  122951       -1.732    4.4409e-16       -1.732
ENSG00000285077   15   30916697   30931008      9       3  130644      -2.3122    4.4409e-16      -2.3122
ENSG00000284906   15   30916751   30977809     86      11  127047      -2.6115    4.4409e-16      -2.6115
ENSG00000198690   15   31196055   31235311     95      15  127617      -0.6081    3.3307e-16      -0.6081
ENSG00000166912   15   31231144   31283810    138      14  129109      0.26611    3.3307e-16      0.26611
ENSG00000134160   15   31293264   31453476    544      59  126860      -2.3213    4.4409e-16      -2.3213
ENSG00000259720   15   31294216   31334505    122      24  128910      -1.1929    4.4409e-16      -1.1929
ENSG00000259448   15   31508223   31516648     27       9  124011      0.72771    3.3307e-16      0.72771
ENSG00000259772   15   31514202   31523041     43       9  127605    -0.019831    3.5041e-16    -0.019831
ENSG00000169926   15   31619058   31727868    273      30  127399       1.3107    4.4409e-16       1.3107
ENSG00000169918   15   31767601   32162992    937      37  128058      -1.0842    4.4409e-16      -1.0842
ENSG00000175344   15   32215641   32465219    552      46  129666     -0.25327    3.3307e-16     -0.25327
ENSG00000262728   15   32878306   32907359     16       6  129413      -1.2208    4.4409e-16      -1.2208
ENSG00000244952   15   32905934   32907312      3       1  130644     -0.39881    3.3307e-16     -0.39881
ENSG00000198826   15   32907345   32932150     36       8  130145     -0.55643    3.3307e-16     -0.55643
ENSG00000166922   15   32933877   32989299    169      43  127689     -0.04473    3.4694e-16     -0.04473
ENSG00000241818   15   32948285   32965266     39      13  128582     -0.13467    3.6082e-16     -0.13467
ENSG00000259721   15   33009471   33011208      7       3  130644      -1.2197    4.4409e-16      -1.2197
ENSG00000166923   15   33010175   33037308     72      14  129385      0.13233    3.6082e-16      0.13233
