GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000165527   14   50359810   50363772      5       3  119478     -0.53566       0.7039
ENSG00000214900   14   50394289   50559361    554      69  128441       1.6144     0.053219
ENSG00000100483   14   50575350   50583318     29       6  129602       1.1762      0.11975
ENSG00000100485   14   50583838   50698276    321      20  128603       1.0986      0.13598
ENSG00000087299   14   50704281   50779266    155      13  128955      0.81838      0.20657
ENSG00000125375   14   50779044   50802276     64       4  127193     -0.14658      0.55827
ENSG00000259071   14   50793244   50794627      2       1  130644     -0.36977      0.64422
ENSG00000100490   14   50796122   50883179    229      26  129283       1.5886     0.056081
ENSG00000258857   14   50863731   50865063      3       2  130543       1.7944     0.036377
ENSG00000012983   14   50885219   51027844    211      22  127217       1.3347      0.09099
ENSG00000259113   14   50915525   50923460     10       3  127684        1.012      0.15577
ENSG00000198513   14   50999227   51099786    161      16  129275       1.5761     0.057499
ENSG00000151748   14   51098776   51135049     89      11  130097      0.97863      0.16388
ENSG00000100503   14   51186481   51297839    261      34  128312       2.6602    0.0039047
ENSG00000258843   14   51288598   51290219      4       2  126852       1.8696     0.030771
ENSG00000258687   14   51314840   51332377     75      13  129862     -0.51164      0.69555
ENSG00000100504   14   51324609   51411454    285      28  128450     -0.28862      0.61357
ENSG00000131969   14   51338878   51371688     81      16  127334    -0.068522      0.52731
ENSG00000258745   14   51378944   51380076      4       2  129834    -0.078236      0.53118
ENSG00000258711   14   51422977   51428720     24       4  128068       1.6962     0.044928
ENSG00000100505   14   51441980   51562779    474      43  128950       4.8395   6.5088e-07
ENSG00000259055   14   51555675   51558006      4       2  130644       4.2661   9.9471e-06
ENSG00000139921   14   51706880   51724264     40       8  127704       3.1473   0.00082382
ENSG00000258955   14   51771134   51795104     55      11  129041       1.0426      0.14856
ENSG00000258479   14   51800111   51832275     82      13  129111       2.1162     0.017164
ENSG00000258942   14   51811632   51852321    122      25  128109       2.3922    0.0083748
ENSG00000258808   14   51858846   51863853      9       4  130644       1.4087     0.079459
ENSG00000258537   14   51921230   52066670    489      55  127912      0.58031      0.28085
ENSG00000139926   14   51955818   52197445    794      86  127759      0.12492      0.45029
ENSG00000277050   14   52104066   52104665      3       1  130644       1.0659      0.14323
ENSG00000273888   14   52116234   52118462      5       2  130644      0.70907      0.23914
ENSG00000259111   14   52217278   52229832     69      17  128187      0.93633      0.17455
ENSG00000186469   14   52292913   52446060    610      60  127029      0.61041       0.2708
ENSG00000258928   14   52382863   52385289      6       2  124009      0.92563      0.17732
ENSG00000259007   14   52433721   52436518     11       3  130644       1.0214      0.15354
ENSG00000258854   14   52449238   52453937      7       5  124557      0.43304      0.33249
ENSG00000087302   14   52456193   52477409     50      12  129102     -0.30958      0.62156
ENSG00000087303   14   52471521   52535946    302      23  129124     -0.44519      0.67191
ENSG00000258694   14   52577840   52596343     69       8  129301       2.6912    0.0035603
ENSG00000168229   14   52734431   52743442     36       9  129798     -0.08828      0.53517
ENSG00000125384   14   52781023   52795324     41       6  130499       2.1749      0.01482
ENSG00000087301   14   52897308   53019240    273      16  129188       2.4199    0.0077622
ENSG00000180998   14   53019866   53104431    184      23  128506       2.1108     0.017396
ENSG00000197930   14   53106634   53162618    115      13  129459       1.5068     0.065928
ENSG00000258757   14   53107557   53108284      2       1  130644       0.9136      0.18046
ENSG00000100519   14   53173890   53195305     29       7  126778      0.94974      0.17112
ENSG00000198252   14   53196898   53241716     80       9  127135      0.51522       0.3032
ENSG00000100522   14   53241912   53258386     14       3  126724      0.09011       0.4641
ENSG00000259049   14   53241955   53244458      3       2  130644      0.85774      0.19552
ENSG00000258698   14   53259593   53286752     41       6  128620     -0.28558       0.6124
ENSG00000073712   14   53323986   53419153    188      20  129060     -0.99907      0.84112
ENSG00000100523   14   53503463   53620000    198      15  123681       1.2485      0.10592
ENSG00000258985   14   53503473   53504969      2       1  130644       1.4797     0.069474
ENSG00000258731   14   53620072   53624246     11       3  126715       1.3177     0.093794
ENSG00000225680   14   54066550   54080744     17       6  126632      -2.0895      0.98167
ENSG00000235269   14   54235660   54317600    158      22  124352      -1.0704      0.85777
ENSG00000125378   14   54416454   54425479     21       6  120661       -1.532      0.93724
ENSG00000100526   14   54863567   54886936     37       7  126485      0.90473      0.18281
ENSG00000100528   14   54890278   54908149     39       6  126739     -0.69439      0.75628
ENSG00000258753   14   54937427   54937936      1       1  122987       0.4267       0.3348
ENSG00000197045   14   54941202   54955914     17       4  128800     -0.96057      0.83162
ENSG00000100532   14   54976530   55006027     40       9  127278      -1.7554       0.9604
ENSG00000020577   14   55033815   55260033    565      96  127985        0.307      0.37942
ENSG00000131979   14   55308726   55369570    164      17  128500       3.7582   8.5575e-05
ENSG00000198554   14   55405668   55493823    177      14  128825       4.1311    1.805e-05
ENSG00000180008   14   55493948   55516206     41       6  125815       2.5134    0.0059794
ENSG00000168175   14   55518349   55536910     30       8  123170       2.6368    0.0041843
ENSG00000131981   14   55590828   55612131     42       6  125236       2.2579     0.011977
ENSG00000126787   14   55614830   55658396     84      10  126902       2.1497     0.015789
ENSG00000258050   14   55663445   55665731      5       2  129549       1.2548      0.10477
ENSG00000258413   14   55729485   55738793     21       4  127833       2.0142     0.021996
ENSG00000178974   14   55738021   55828636    212      12  128067       2.0905     0.018288
ENSG00000258455   14   55792552   55806219     22       5  130153       2.1825     0.014536
ENSG00000126775   14   55833110   55878576    139      11  128518       2.3071     0.010525
ENSG00000182521   14   55880259   55923444    186      13  128891       2.9648    0.0015142
ENSG00000186615   14   55965996   56046828    303      21  128159       2.9355     0.001665
ENSG00000126777   14   56025790   56168244    385      12  128669        2.476    0.0066428
ENSG00000258784   14   56214926   56239921     64       8  128577      0.98234      0.16297
ENSG00000258791   14   56247853   56263406     36       8  127748       1.2675      0.10249
ENSG00000277763   14   56584034   56584708      5       2  130550      0.71876      0.23614
ENSG00000139946   14   56584532   56768244    556      21  128099       3.2214   0.00063789
ENSG00000259483   14   56770208   56777479     20       7  127819       2.1993     0.013929
ENSG00000275569   14   56772556   56773112      3       2  130644        2.482    0.0065321
ENSG00000259719   14   56777598   56811719     92      15  128850       1.3406     0.090032
ENSG00000070269   14   56955072   57117324    547      43  128211     -0.39435      0.65334
ENSG00000258428   14   57099962   57115376     50       8  128953    0.0045589      0.49818
ENSG00000259133   14   57115683   57197253    289      31  126062       2.5768    0.0049856
ENSG00000258703   14   57226097   57232475     15       3  128449        2.241     0.012514
ENSG00000165588   14   57266623   57277197     10       4  127881       2.3868    0.0084985
ENSG00000248550   14   57279901   57618895    932      81  125648       2.5648    0.0051613
ENSG00000258776   14   57284288   57360428    213      27  128329       1.4476     0.073863
ENSG00000258592   14   57532978   57579378    107      15  125426       1.2564      0.10449
ENSG00000070367   14   57667225   57735726     84      10  125875     -0.92201      0.82174
ENSG00000053770   14   57735627   57765460     28       6  125130   -0.0052867      0.50211
ENSG00000259008   14   57822164   57826128     39       2  123916       1.3743     0.084677
ENSG00000139977   14   57857262   57882635     20       4  126641     -0.28942      0.61387
ENSG00000100557   14   57936019   57960585     35       7  127543      0.80088       0.2116
ENSG00000151812   14   58030640   58448912   1649      81  126969      0.66456      0.25317
ENSG00000259039   14   58045350   58048038     11       7  116292      0.33986      0.36698
ENSG00000139971   14   58466453   58764857    661      51  126717     -0.22692      0.58976
ENSG00000131966   14   58666798   58702354     63      11  127690       1.5431     0.061409
ENSG00000100567   14   58711549   58738730     49      10  123834      0.73611      0.23083
ENSG00000279636   14   58754751   58755876      2       1  130644      0.42477       0.3355
ENSG00000032219   14   58765103   58840605     92      13  128270       1.2154      0.11211
ENSG00000258658   14   58836741   58862359     33       8  129593       1.1843      0.11814
ENSG00000196860   14   58862634   58875419      7       4  130418     -0.56533      0.71408
ENSG00000258378   14   58865275   58893843     21       4  126777      0.20528      0.41868
ENSG00000100575   14   58875212   58894332     16       3  125668      0.33779      0.36776
ENSG00000100578   14   58894103   59018007    118      28  125979      0.27738      0.39074
ENSG00000165617   14   59100685   59115039     27       7  128039      -1.3151      0.90576
ENSG00000258583   14   59294952   59484046    747      46  128996      0.55621      0.28903
ENSG00000100592   14   59655364   59838123    556      30  128832       4.1451   1.6984e-05
ENSG00000181619   14   59895740   59932060    107      12  129324       3.2834    0.0005129
ENSG00000126790   14   59927081   59951148     72      10  129605       3.6522   0.00012998
ENSG00000050130   14   59951161   59972128     73       8  129606       3.0632     0.001095
ENSG00000151838   14   59971257   60043549    232      18  129264       3.3514   0.00040209
ENSG00000139970   14   60062694   60337684    515      23  127228       4.5842   2.2788e-06
ENSG00000261120   14   60386141   60387057      1       1  120845     -0.37885       0.6476
ENSG00000131951   14   60386431   60530277    251      14  128235     -0.25135      0.59923
ENSG00000258553   14   60435834   60558501    230       8  129102     -0.45525      0.67553
ENSG00000126773   14   60558629   60635851    186       7  128589     0.019401      0.49226
ENSG00000100612   14   60610838   60636574     70       3  127784      0.21961      0.41309
ENSG00000254718   14   60706839   60715483     16       3  130644       2.5632    0.0051853
ENSG00000100614   14   60712470   60765805     88       8  129773       2.6004    0.0046553
ENSG00000258556   14   60789954   60790625      1       1  130644       1.8435      0.03263
ENSG00000179008   14   60863187   60982261    234      14  127679       1.0397      0.14925
ENSG00000184302   14   60975669   60979568      7       2  130624       1.2966     0.097389
ENSG00000258670   14   60981837   61021634     86       8  128149       1.1874      0.11753
ENSG00000258952   14   61105934   61109307      8       3  124475       2.1593     0.015414
ENSG00000126778   14   61110133   61124977     14       4  124405       1.9122     0.027924
ENSG00000100625   14   61176246   61191066     14       5  126027       1.5328     0.062668
ENSG00000020426   14   61201460   61436671    229      38  124851       1.9324     0.026655
ENSG00000126814   14   61438169   61448076     10       3  126056    -0.067355      0.52685
ENSG00000139974   14   61447832   61550451    145      18  124987        0.707      0.23978
ENSG00000027075   14   61654277   62017694    999      91  124733       1.9608     0.024954
ENSG00000182107   14   61744088   61748558     11       5  125187      0.36339      0.35816
ENSG00000247287   14   61764882   61789536     43       8  128612      0.22869      0.40956
ENSG00000258989   14   61995846   62124682    316      47  128258        2.352    0.0093358
ENSG00000258926   14   62004226   62012005     20       5  129906     -0.32002      0.62552
ENSG00000250548   14   62023031   62037371     32       9  125788        1.242      0.10713
ENSG00000232774   14   62037258   62125414    220      33  128258       1.4156     0.078441
ENSG00000258777   14   62147759   62162541     34       4  125939      0.20824      0.41752
ENSG00000100644   14   62162231   62214977     86      13  126406      0.61034      0.27082
ENSG00000258667   14   62182276   62217815     68      10  127094      0.61254      0.27009
ENSG00000023608   14   62229075   62263146    143      13  118977    -0.030289      0.51208
ENSG00000139973   14   62278692   62579268   1016      74  125640       2.5609    0.0052203
ENSG00000258842   14   62536236   62547872     33       6  129683       0.9852      0.16226
ENSG00000258903   14   62570096   62583893     28       8  115710       1.3585      0.08715
ENSG00000259142   14   62600867   62606691     21       9  129467       1.6024     0.054538
ENSG00000140015   14   63166172   63568755   1084      58  128177       1.0208      0.15368
ENSG00000259093   14   63589751   63594932     16       6  126945      0.48531      0.31373
ENSG00000126785   14   63670832   63759937    222      20  128222     -0.37172      0.64495
ENSG00000258943   14   63764844   63766265      1       1  130644     -0.36569       0.6427
ENSG00000179600   14   63779549   63785593     31       5  129185     -0.30138      0.61844
ENSG00000154001   14   63838075   64010092    415      25  127760       2.5748    0.0050154
ENSG00000261242   14   64010287   64011382      5       2  129858       1.9021     0.028577
ENSG00000140006   14   64063757   64108579     99       8  129471      -1.0841      0.86084
ENSG00000274015   14   64108861   64109414      5       3  118971       1.4301     0.076345
ENSG00000126821   14   64150932   64194757     59       5  128366      0.30967      0.37841
ENSG00000054654   14   64319701   64693151    939      51  128434    0.0014078      0.49944
ENSG00000140009   14   64550950   64804830    618      42  127160      -1.1809      0.88118
ENSG00000214770   14   64796149   64805317     20       6  121763     -0.75001      0.77338
ENSG00000284664   14   64816395   64819002      8       2  130386     -0.16764      0.56657
ENSG00000100714   14   64854749   64930175    205      28  127751       2.2258     0.013015
ENSG00000258824   14   64889653   64915275    105      11  127642         2.04     0.020677
ENSG00000089775   14   64915824   64971931    120      11  128129       3.1369   0.00085361
ENSG00000179841   14   64932217   64941221     10       4  130166       3.4793   0.00025132
ENSG00000126804   14   64970430   65000408     85       8  128710       2.6992    0.0034756
ENSG00000259116   14   64980872   65007086     74       9  128717       2.4983    0.0062392
ENSG00000126803   14   65002623   65012891     34       5  126456      0.82375      0.20504
ENSG00000165807   14   65016620   65056098    103      14  130329       2.8658    0.0020795
ENSG00000259076   14   65019412   65063254    111      15  130372       2.9456    0.0016115
ENSG00000126822   14   65170820   65216965     95      13  129335       1.7552     0.039613
ENSG00000070182   14   65213001   65346625    480      43  129251      0.11687      0.45348
ENSG00000258289   14   65381079   65411309    110      11  126269      -1.0241      0.84711
ENSG00000125954   14   65381203   65528521    375      37  127549        1.065      0.14344
ENSG00000176153   14   65405870   65409623     11       3  125904     -0.33836      0.63245
ENSG00000139998   14   65412532   65439944     75      12  129234      -1.0223      0.84667
ENSG00000257365   14   65453438   65529370    164      25  127671       1.9288     0.026878
ENSG00000272158   14   65470043   65470485      2       1  130492     -0.22103      0.58747
ENSG00000125952   14   65472892   65569413    223      26  126898       2.8916    0.0019167
ENSG00000259118   14   65548752   65560930     22       5  126604       3.0728    0.0010604
ENSG00000255002   14   65679611   65689065     31       7  129827     -0.35585      0.63903
ENSG00000258760   14   65703198   65785508    286      22  128644      0.22961       0.4092
ENSG00000033170   14   65877310   66210839    730      30  128168       1.1251      0.13027
ENSG00000276116   14   65877888   65879408      5       2  128740       1.5209     0.064144
ENSG00000258847   14   66424015   66471241    114      22  129619        2.612    0.0045009
ENSG00000258502   14   66578299   66592565     32       7  127329       2.2359     0.012679
ENSG00000258561   14   66679528   66976112    832      19  127155       2.6107    0.0045184
ENSG00000196553   14   66878422   66965395    228      16  126576       2.6915    0.0035569
ENSG00000171723   14   66974125   67648520   1966      19  126347       2.7637    0.0028576
ENSG00000258490   14   67435755   67436533      3       2  127460       1.6579     0.048672
ENSG00000172717   14   67656110   67695267    101      12  126660        1.349     0.088673
ENSG00000072415   14   67707826   67802536    308      14  125760       1.0949      0.13678
ENSG00000100554   14   67761088   67826982    217      14  125687      0.93281      0.17546
ENSG00000134001   14   67826714   67853233     71      12  125383       1.0278      0.15202
ENSG00000100558   14   67853700   67878917     83      13  125133       1.4271      0.07677
ENSG00000198133   14   67913801   68000456    319      47  127456       1.9176     0.027579
ENSG00000054690   14   68000018   68056329    165      31  126840     -0.62849      0.73516
ENSG00000100564   14   68048672   68067004     58      10  125689     -0.62452      0.73386
ENSG00000081181   14   68086515   68118437     72      10  129442       1.1184      0.13169
ENSG00000100568   14   68113792   68141548     57      10  128552        1.722     0.042537
ENSG00000258466   14   68126537   68157084     58      10  129186       1.3176     0.093811
ENSG00000072042   14   68143518   68162531     29       7  128981       1.3749     0.084579
ENSG00000139988   14   68168603   68201169     99      11  128859       1.0177      0.15441
ENSG00000072121   14   68194091   68283307    196      22  123367     -0.23404      0.59252
ENSG00000182185   14   68286496   69196935   2061     105  124138       1.7595     0.039246
ENSG00000258837   14   68591721   68596913      2       1  117175     -0.10618      0.54228
ENSG00000259038   14   69093883   69095162      2       1  130644       1.8025     0.035736
ENSG00000258623   14   69150128   69152282      7       4  128149      -1.2203      0.88882
ENSG00000185650   14   69254377   69262970     18       5  127805       0.4755      0.31722
ENSG00000072110   14   69340860   69446157    381      42  128143        1.759     0.039291
ENSG00000259062   14   69446399   69454180     14       4  129980     -0.01084      0.50432
ENSG00000139990   14   69517598   69619867    168      21  127040      0.95371      0.17012
ENSG00000276063   14   69621028   69621521      1       1  116379      -0.2345       0.5927
ENSG00000258957   14   69649737   69680809     60       7  127683      0.17076      0.43221
ENSG00000081177   14   69658228   69710737     98      11  126949      0.68507      0.24665
ENSG00000258520   14   69705883   69727284     43      10  126628       1.4876     0.068422
ENSG00000100626   14   69725994   69823750    345      42  129340       1.4291     0.076492
ENSG00000100632   14   69846840   69865344     50      12  127762     -0.16564      0.56578
ENSG00000029364   14   69864732   69929105    128      16  128355     -0.11579      0.54609
ENSG00000175985   14   69951409   69998268    110      18  127455       1.1516      0.12475
ENSG00000267909   14   70036533   70041554      8       2  129170       1.1565      0.12374
ENSG00000100647   14   70078313   70181859    152      23  128435     -0.19323      0.57661
ENSG00000100650   14   70193617   70238722    102      14  129420       1.7561     0.039533
ENSG00000100652   14   70242134   70264006     40       6  130172       1.7119     0.043456
ENSG00000198732   14   70320848   70499083    654      61  126937      0.87241      0.19149
ENSG00000100678   14   70510934   70655787    569      33  129227       3.0865    0.0010127
ENSG00000258422   14   70653840   70696904    125      15  127485      0.23714      0.40627
ENSG00000259033   14   70742013   70758576     65      13  129994       1.2278      0.10976
ENSG00000133983   14   70791798   70826448    115      16  129128     0.026415      0.48946
ENSG00000258644   14   70792781   70883791    315      19  129447      0.74471      0.22822
ENSG00000257759   14   70892529   71014181    411      25  129236     -0.45242      0.67452
ENSG00000139985   14   70918874   70926616     41       9  128860      0.15593      0.43804
ENSG00000133997   14   71047974   71067407     70      10  127620     -0.67481       0.7501
ENSG00000259115   14   71060031   71107921    205      23  129545      0.71402      0.23761
ENSG00000245466   14   71075515   71108015    134      26  129261       1.4401     0.074923
ENSG00000133985   14   71108504   71142077     91      21  128747       2.5752    0.0050095
ENSG00000258689   14   71165415   71178870     40      14  128600       1.1592      0.12318
ENSG00000006432   14   71189243   71276251    305      23  127901        2.638    0.0041699
ENSG00000259153   14   71276922   71282120     13       5  130389       1.7741     0.038024
ENSG00000275630   14   71288721   71290701     13       4  127930       1.0531      0.14616
ENSG00000274818   14   71373374   71373828      1       1  130644       2.8958     0.001891
ENSG00000100731   14   71374122   71582099    491      24  124530       3.8093   6.9671e-05
ENSG00000269927   14   71607842   71609970      4       1  130644       1.9403     0.026172
ENSG00000259907   14   71648173   71648823      1       1  125428      -0.8253       0.7954
ENSG00000258517   14   71679350   71684933     15       4  126541       2.9586    0.0015451
ENSG00000269945   14   71685817   71689441     14       6  111872       1.8061     0.035454
ENSG00000259146   14   71759446   71788531     55       5  124251        3.605   0.00015607
ENSG00000197555   14   71787166   72207946    569      31  121637       3.7203   9.9504e-05
ENSG00000266869   14   72315323   72375147    188      23  128864       2.5431     0.005494
ENSG00000182732   14   72399156   73033237   2282     108  127049       3.8456   6.0134e-05
ENSG00000258871   14   73019288   73061833    108      22  128708       2.8128    0.0024556
ENSG00000205683   14   73086004   73360824    782      63  128569        3.156   0.00079983
ENSG00000119599   14   73393040   73426411    120      17  128925       1.8455     0.032485
ENSG00000165861   14   73436159   73493920    232      20  129824       2.4464    0.0072138
ENSG00000258813   14   73524633   73526123      4       2  129928       2.0824     0.018654
ENSG00000119707   14   73525144   73590606    124      19  128924        2.127     0.016709
ENSG00000080815   14   73603126   73690399    164      18  129046       1.9352     0.026481
ENSG00000100767   14   73704205   73741348    106      22  128153       1.4958      0.06735
ENSG00000258376   14   73709359   73712687     12       4  130644       1.5049     0.066174
ENSG00000258944   14   73738890   73740789      4       2  122047      0.28001      0.38974
ENSG00000133961   14   73741815   73925323    367      21  127575       1.3379     0.090458
ENSG00000284930   14   73925556   73932873     14       7  128055       1.9186     0.027519
ENSG00000187105   14   73945189   74025651    114      22  129175       1.8254      0.03397
ENSG00000170468   14   73957669   73960096      5       2  130133        1.343     0.089636
ENSG00000258695   14   73989582   73997314     23       7  129177       1.4153     0.078489
ENSG00000184227   14   74003818   74010498      1       1  130644       1.9164      0.02766
ENSG00000119673   14   74034324   74042362     29       9  130212      0.27468      0.39178
ENSG00000177465   14   74058410   74063200     17       6  130477      0.39474      0.34652
ENSG00000205669   14   74077649   74086592     22       8  126576     0.085497      0.46593
ENSG00000258603   14   74083404   74100644     62      15  127097     -0.54174        0.706
ENSG00000119661   14   74111578   74170435    146      16  126638      0.19902      0.42112
ENSG00000258660   14   74164806   74167054      8       4  127294     -0.34052      0.63327
ENSG00000176903   14   74178486   74181075      3       2  130644       0.4843      0.31409
ENSG00000156030   14   74181825   74256988    188      31  126698       0.4443      0.32841
ENSG00000259065   14   74254063   74269973     33       9  127857     -0.88726      0.81253
ENSG00000258586   14   74289262   74296838     29       5  130516      -1.2358      0.89174
ENSG00000140043   14   74318547   74353530    134      10  129517     -0.67527      0.75025
ENSG00000273711   14   74352095   74352258      2       1  108222      -0.6054      0.72754
ENSG00000119725   14   74353320   74399214    166      14  130192     -0.28624      0.61265
ENSG00000258891   14   74362867   74404817    152      14  130158     -0.33251      0.63025
ENSG00000156050   14   74398204   74417117     63       8  129870     -0.59698      0.72474
ENSG00000119723   14   74416629   74430373     47       9  129978     -0.48806      0.68725
ENSG00000187097   14   74424713   74486102    225      21  129732      0.20945      0.41705
ENSG00000119636   14   74486056   74549566    196      16  129719     -0.14877      0.55913
ENSG00000119711   14   74523553   74551196     88       9  130032     -0.35474      0.63861
ENSG00000205659   14   74551499   74667938    363      15  129476     -0.31414      0.62329
ENSG00000119614   14   74706175   74729441     70       8  128749      0.78633      0.21584
ENSG00000119688   14   74752126   74769759     21       4  123453      0.58813      0.27822
ENSG00000133980   14   74769772   74826711    110      20  126934     -0.62591      0.73431
ENSG00000183379   14   74872596   74892805     56       8  126673       3.1086   0.00093991
ENSG00000259005   14   74940710   74941567      5       1  130644      0.29842      0.38269
ENSG00000119655   14   74942895   74960880     42       5  127786      0.64451      0.25962
ENSG00000165898   14   74960423   74963809      9       3  124236      0.73108      0.23236
ENSG00000119681   14   74964873   75079081    265      29  128008       2.7244    0.0032205
ENSG00000258425   14   75018884   75026751     19       3  128346       2.2476       0.0123
ENSG00000258976   14   75081396   75083350      1       1  130644       1.9707      0.02438
ENSG00000119682   14   75120140   75179818     61       5  127955       2.1688     0.015047
ENSG00000119616   14   75179847   75205323     25       6  128960       1.8218      0.03424
ENSG00000119596   14   75230069   75326138    160      13  129611       2.8905    0.0019234
ENSG00000119608   14   75319574   75338643     43       8  128238       3.6139   0.00015079
ENSG00000119689   14   75348594   75370448     51       7  129182       3.5975   0.00016064
ENSG00000198208   14   75370657   75390099     52      10  128756       2.6964    0.0035044
ENSG00000119630   14   75408537   75422487     21       8  119230      0.12343      0.45088
ENSG00000119718   14   75469614   75479069     10       2  126068     -0.76769      0.77866
ENSG00000258646   14   75471422   75475184      4       1  130644   -0.0086987      0.50347
ENSG00000119684   14   75480467   75518235     54       5  124371     -0.61505      0.73074
ENSG00000119640   14   75519924   75536186     23       3  124787      -1.4229      0.92262
ENSG00000119703   14   75530873   75546690     30       4  129223      -0.6145      0.73056
ENSG00000119638   14   75546056   75594047     73       4  129153     -0.93126      0.82414
ENSG00000259138   14   75593856   75603633     14       2  130644      -2.3244      0.98995
ENSG00000170348   14   75598173   75643334     65       5  128321     -0.61367      0.73028
ENSG00000258740   14   75705319   75735986     61      13  125503    -0.079987      0.53188
ENSG00000258820   14   75726114   75738653     26       7  124284      0.45168      0.32575
ENSG00000170345   14   75745477   75748933      8       3  130609       1.4146      0.07859
ENSG00000259687   14   75761107   75763341     11       4  129947      -1.2202       0.8888
ENSG00000259319   14   75890386   75894444      5       2  125127      0.66197        0.254
ENSG00000140044   14   75894419   75940814    134      21  127173      0.25429      0.39964
ENSG00000156127   14   75988768   76013358     58      10  127616       1.1119      0.13308
ENSG00000224721   14   76041231   76045931     17       4  126266     -0.40292       0.6565
ENSG00000119686   14   76044960   76129557    181      31  127101     -0.19598      0.57769
ENSG00000119685   14   76099968   76421421    574      22  127840      0.61147      0.27044
ENSG00000133935   14   76116134   76127532     11       4  127594      0.58137       0.2805
ENSG00000259103   14   76280845   76314041     69       9  127872       0.1464       0.4418
ENSG00000119650   14   76368479   76550928    367      26  127358       1.4987     0.066972
ENSG00000119699   14   76424442   76449334     50       8  126376      0.39893      0.34497
ENSG00000283629   14   76598050   76618970     75      10  128574       3.4384   0.00029253
ENSG00000089916   14   76618259   76720685    365      25  128817       2.3073      0.01052
ENSG00000258402   14   76747286   76776409     87      15  128077       2.4828    0.0065185
ENSG00000119715   14   76777055   76968180    758      65  127113       1.6913     0.045394
ENSG00000259124   14   76961706   77193055    729      69  128228     0.079933      0.46815
ENSG00000258569   14   77177001   77227731    164      17  129287     -0.40604      0.65764
ENSG00000071246   14   77228532   77249358     59      16  127552       1.7487     0.040172
ENSG00000259081   14   77240627   77247861     23       7  127143       1.4608     0.072033
ENSG00000258301   14   77248076   77253067     14       7  126311       2.0736      0.01906
ENSG00000013523   14   77252521   77292589    108      20  128742       1.2961     0.097477
ENSG00000100565   14   77292715   77336645    143      30  128253    -0.070085      0.52794
ENSG00000259058   14   77388183   77390992      2       1  124800      0.81686      0.20701
ENSG00000258602   14   77425981   77432145     24       7  124940    -0.068028      0.52712
ENSG00000119669   14   77490886   77495042      4       2  130022        1.134      0.12839
ENSG00000273729   14   77494429   77497915     11       3  130406       1.5892     0.056008
ENSG00000246548   14   77507407   77535846     84      14  127170      0.84034      0.20036
ENSG00000258473   14   77514515   77552789    106      17  127791      0.81291      0.20814
ENSG00000198894   14   77564440   77583630     34       7  130466      0.35746      0.36037
ENSG00000165548   14   77582911   77725838    538      41  128806      0.57691        0.282
ENSG00000177108   14   77597613   77609077     28      10  126066     -0.49674      0.69031
ENSG00000165553   14   77731826   77737655     10       5  124258       1.6911     0.045407
ENSG00000009830   14   77741299   77787227    151      26  128177      0.76541      0.22201
ENSG00000100577   14   77787227   77797940     38      10  129764      0.43435      0.33202
ENSG00000100580   14   77801364   77843452     94      13  128998    -0.098446      0.53921
ENSG00000100583   14   77843032   77857840     35       4  130644       1.4491     0.073653
ENSG00000165555   14   77860364   77889860     49       7  129005       1.4962     0.067306
ENSG00000151445   14   77893018   77924295     59       9  129411       1.3439     0.089495
ENSG00000100591   14   77924213   77935817     53       7  129508        1.479     0.069573
ENSG00000100593   14   77940737   77965193     64      11  129661      0.95465      0.16988
ENSG00000100596   14   77972340   78083116    423      42  129821     -0.31347      0.62304
ENSG00000100601   14   78138747   78174363    140      19  127976       1.1603      0.12297
ENSG00000119705   14   78174414   78227447    192      18  130054      0.42578      0.33513
ENSG00000100603   14   78183942   78227550    152      16  130135      0.51997      0.30154
ENSG00000197734   14   78227173   78236085     32       7  129836      0.82775      0.20391
ENSG00000063761   14   78266426   78401355    590      36  129517       1.1539      0.12427
ENSG00000021645   14   78636716   80334633   4080     221  127433       2.8554    0.0021489
ENSG00000258723   14   78745915   78749719     10       4  129283       2.5743    0.0050218
ENSG00000258719   14   79161664   79164465      4       2  125811       -1.116      0.86779
ENSG00000258874   14   79169958   79176277     31       5  130516     -0.44203      0.67077
ENSG00000258478   14   79210741   79220221     22       8  130440      0.67416      0.25011
ENSG00000258829   14   79538475   79541110      7       3  129879     -0.16827      0.56682
ENSG00000258662   14   79713011   79715366      3       1  128891     -0.21473      0.58501
ENSG00000259106   14   80077761   80099654     78       8  124201      0.42751       0.3345
ENSG00000258637   14   80128009   80257606    295      42  126454     0.062077      0.47525
ENSG00000258416   14   80359423   80440512    248      30  128209     -0.53283      0.70292
ENSG00000211448   14   80663870   80854100    306      30  126984     -0.30178      0.61859
ENSG00000258766   14   80677762   80921812    607      36  127115       0.3773      0.35297
ENSG00000100629   14   80943326   81425861   1470      54  125573     -0.29899      0.61753
ENSG00000165409   14   81421333   81612646    667      47  124661      0.83121      0.20293
ENSG00000284959   14   81478443   81636758    447      39  124425       1.9679     0.024539
ENSG00000165417   14   81641796   81687721     88      14  127445       3.9894   3.3117e-05
ENSG00000140022   14   81727000   81902809    464      38  128803      0.96726      0.16671
ENSG00000258675   14   81908331   81916501     23       3  127346      -1.0942      0.86307
ENSG00000071537   14   81937893   82000205     69      16  124766      0.50598      0.30644
ENSG00000258977   14   82071691   82089405     36       9  125407        1.038      0.14964
ENSG00000258718   14   82194124   82209482     33       7  128844     -0.40473      0.65716
