"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"KEGG"	"Unique in Amyg - Up"	"rno04912"	"GnRH signaling pathway"	16	"16/839"	"90/11016"	2.3342073897497	0.00113830378931887	0.00927717588294883	"Mapk8, Mapk1, Calm1, Jun, Mapk10, Map2k4, Hras, Adcy1, Ptk2b, Calm2, Cdc42, Atf4, Grb2, Adcy2, Gna11, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04022"	"cGMP-PKG signaling pathway"	25	"25/839"	"171/11016"	1.91957844551785	0.00117880089524257	0.00933705498890842	"Nppc, Mapk1, Ppp1r12a, Akt1, Calm1, Ppp1cc, Ppp3cb, Slc25a5, Rock2, Ppp1cb, Akt3, Atp2a2, Adcy1, Mef2a, Calm2, Bad, Kcnmb4, Atf4, Adcy2, Atf2, Gna11, Gnaq, Vdac2, Vdac3, Slc25a4"
"KEGG"	"Unique in Amyg - Up"	"rno00515"	"Mannose type O-glycan biosynthesis"	7	"7/839"	"23/11016"	3.99606156397367	0.00120293346482869	0.00933705498890842	"Chst10, B4gat1, Rxylt1, B4galt2, Large1, B4galt3, St3gal3"
"KEGG"	"Unique in Amyg - Up"	"rno03013"	"Nucleocytoplasmic transport"	19	"19/839"	"119/11016"	2.09637323344117	0.0015745429181408	0.0116659316207705	"Nup58, Nup50, Phax, Kpna1, Ranbp2, Tnpo3, LOC120102380, Tnpo2, Ipo5, Ipo7, Kpna3, Kpna4, Rangap1, Tmem33, Ncbp2, Alyref, Senp2, Ran, Xpo1"
"KEGG"	"Unique in Amyg - Up"	"rno04935"	"Growth hormone synthesis, secretion and action"	19	"19/839"	"119/11016"	2.09637323344117	0.0015745429181408	0.0116659316207705	"Mapk8, Mapk1, Pik3ca, Akt1, Jak2, Sstr1, Mapk10, Ptk2, Map2k4, Hras, Akt3, Adcy1, Sstr2, Atf4, Grb2, Adcy2, Atf2, Gna11, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04915"	"Estrogen signaling pathway"	21	"21/839"	"138/11016"	1.99803078198684	0.00170902823724588	0.0123809601187146	"Mapk1, Pik3ca, Akt1, Calm1, Hspa8, Jun, Kcnj6, Fkbp4, Hras, Akt3, Hsp90ab1, Adcy1, Hsp90b1, Calm2, Atf4, Grb2, Adcy2, Atf2, Gnaq, Mmp9, Gabbr2"
"KEGG"	"Unique in Amyg - Up"	"rno00051"	"Fructose and mannose metabolism"	9	"9/839"	"38/11016"	3.10971708173891	0.00179832495555472	0.0126845957488536	"Aldoc, Tpi1l1, Pmm1, Mpi, Fpgt, Tpi1l2, Gmppa, Tigar, Pfkp"
"KEGG"	"Unique in Amyg - Up"	"rno04211"	"Longevity regulating pathway"	16	"16/839"	"94/11016"	2.2348794157178	0.00182876073679792	0.0126845957488536	"Eif4e, Pik3ca, Akt1, Rheb, Hras, Akt3, Sesn1, Atg101, Adcy1, Rb1cc1, Chrng, Atg5, Prkag2, Atf4, Adcy2, Atf2"
"KEGG"	"Unique in Amyg - Up"	"rno04012"	"ErbB signaling pathway"	15	"15/839"	"86/11016"	2.29010172686199	0.00195601081119793	0.0130604020294287	"Mapk8, Mapk1, Pik3ca, Akt1, Jun, Mapk10, Ptk2, Map2k4, Hras, Akt3, Pak1, Nck2, Nrg3, Bad, Grb2"
"KEGG"	"Unique in Amyg - Up"	"rno04014"	"Ras signaling pathway"	31	"31/839"	"236/11016"	1.72469243045595	0.00196306656270554	0.0130604020294287	"Gng3, Mapk8, Mapk1, Efna3, Pik3ca, Rap1b, Akt1, Bdnf, Calm1, Gnb1, Mapk10, Rasa1, Rab5c, Hras, Rasa3, Akt3, Pak1, Tbk1, Rapgef5, Rras2, Calm2, Rassf5, Ralgapa1, Cdc42, Rab5al1, Bad, Rac3, Arf6, Gng2, Grb2, Ntf3"
"KEGG"	"Unique in Amyg - Up"	"rno04540"	"Gap junction"	15	"15/839"	"87/11016"	2.26377871850725	0.00220133621225784	0.0143527121039211	"Mapk1, Tubb3, Tubb2b, Tubb5, Hras, Htr2a, Tubb4b, Adcy1, Tuba4a, Tuba1b, Grb2, Adcy2, Gna11, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04660"	"T cell receptor signaling pathway"	19	"19/839"	"123/11016"	2.02819849414227	0.00233147855622963	0.0145309775450322	"Mapk8, Mapk1, Ppp2r2c, Pik3ca, Akt1, Jun, Ppp2cb, Ppp3cb, Mapk10, Hras, Akt3, Pak1, Ppp2r5b, Nck2, Ppp2r2b, Cdc42, Ppp2r5c, Grb2"
"KEGG"	"Unique in Amyg - Up"	"rno04722"	"Neurotrophin signaling pathway"	19	"19/839"	"123/11016"	2.02819849414227	0.00233147855622963	0.0145309775450322	"Mapk8, Mapk1, Pik3ca, Rap1b, Akt1, Bdnf, Calm1, Jun, Mapk10, Hras, Akt3, Map3k5, Calm2, Cdc42, Bad, Atf4, Grb2, Ntf3, Sort1"
"KEGG"	"Unique in Amyg - Up"	"rno00620"	"Pyruvate metabolism"	10	"10/839"	"47/11016"	2.79359926964725	0.00241645764272253	0.0145309775450322	"Fh, Hagh, Ldhal1, Mdh1, Pkm, Glo1, Pdha1, Dld, Acyp2, Dlat"
"KEGG"	"Unique in Amyg - Up"	"rno04210"	"Apoptosis"	21	"21/839"	"142/11016"	1.94174822474777	0.00244650600619629	0.0145309775450322	"Mapk8, Mapk1, Pik3ca, Akt1, Jun, Mapk10, Cycs, Actg1, Capn2, Hras, Akt3, Ddit3, Tuba4a, Ctsf, Map3k5, Tuba1b, Eif2s1, Sptan1, Bad, Apaf1, Atf4"
"KEGG"	"Unique in Amyg - Up"	"rno05230"	"Central carbon metabolism in cancer"	13	"13/839"	"71/11016"	2.4040692306401	0.00245156263144948	0.0145309775450322	"Mapk1, Pik3ca, Gls2, Akt1, Ldhal1, Pgam1, Pkm, Hras, Akt3, Pdha1, Tigar, Pten, Pfkp"
"KEGG"	"Unique in Amyg - Up"	"rno05142"	"Chagas disease"	17	"17/839"	"106/11016"	2.10574133627184	0.00258821557828066	0.0145309775450322	"Mapk8, Mapk1, Ppp2r2c, Pik3ca, Akt1, Jun, Ppp2cb, Mapk10, Tgfb3, Map2k4, Akt3, Adcy1, Ppp2r2b, Calr, Gna11, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno05211"	"Renal cell carcinoma"	17	"17/839"	"106/11016"	2.10574133627184	0.00258821557828066	0.0145309775450322	"Mapk1, Pik3ca, Rap1b, Akt1, Fh, Jun, Tgfb3, Hras, Akt3, Pak1, Egln2, Cul2, Cdc42, , Bad, Grb2, Elob"
"KEGG"	"Unique in Amyg - Up"	"rno04724"	"Glutamatergic synapse"	18	"18/839"	"115/11016"	2.05511737575789	0.00258950316339171	0.0145309775450322	"Gng3, Mapk1, Slc17a7, Gls2, Gnb1, Ppp3cb, Grk2, Grk3, Slc1a1, Slc1a3, Homer1, Homer2, Gria2, Slc38a2, Adcy1, Gng2, Adcy2, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno01250"	"Biosynthesis of nucleotide sugars"	9	"9/839"	"40/11016"	2.95423122765197	0.00262983949434632	0.0145309775450322	"Ugp2, Gpi, Nans, Pmm1, Mpi, Fpgt, Nanp, Cmas, Gmppa"
"KEGG"	"Unique in Amyg - Up"	"rno04261"	"Adrenergic signaling in cardiomyocytes"	22	"22/839"	"153/11016"	1.88796185935638	0.00279736297369427	0.0151255796511692	"Mapk1, Ppp2r2c, Akt1, Calm1, Ppp1cc, Ppp2cb, Tpm1, Cacnb3, Cacna2d1, Ppp1cb, Akt3, Atp2a2, Adcy1, Ppp2r5b, Calm2, Ppp2r2b, Ppp2r5c, Atf4, Adcy2, Atf2, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04062"	"Chemokine signaling pathway"	25	"25/839"	"182/11016"	1.80355996804149	0.00283024649914516	0.0151255796511692	"Gng3, Mapk1, Pik3ca, Rap1b, Akt1, Gnb1, Jak2, Grk2, Grk3, Rock2, Ptk2, Stat2, Hras, Akt3, Pak1, Adcy1, Cxcl14, Ptk2b, Cdc42, Bad, Rac3, Gng2, Grb2, Adcy2, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04024"	"cAMP signaling pathway"	29	"29/839"	"222/11016"	1.71516928131946	0.00293150432399196	0.0154043475779307	"Mapk8, Mapk1, Ppp1r12a, Vip, Pik3ca, Rap1b, Adcyap1, Akt1, Bdnf, Calm1, Jun, Ppp1cc, Sstr1, Drd5, Mapk10, Rock2, Ppp1cb, Akt3, Pak1, Gria2, Atp2a2, Adcy1, Rras2, Calm2, Sstr2, Bad, Rac3, Adcy2, Gabbr2"
"KEGG"	"Unique in Amyg - Up"	"rno04115"	"p53 signaling pathway"	14	"14/839"	"81/11016"	2.26936829558999	0.00297691379573506	0.0154043475779307	"Siah1, Cycs, Ccng1, Ccne1, Rchy1, Ccng2, Sesn1, Rrm2b, Ei24, Shisa5, Cop1, Pten, Rprm, Apaf1"
"KEGG"	"Unique in Amyg - Up"	"rno04068"	"FoxO signaling pathway"	20	"20/839"	"136/11016"	1.93087008343266	0.00327586433365858	0.0160772624139727	"Mapk8, Mapk1, Pik3ca, Akt1, Mapk10, Tgfb3, Ccng2, Hras, Akt3, Homer1, Homer2, S1pr1, Atg12, Prkag2, Cdkn2d, Pten, Gabarapl1, Grb2, Plk2, Bnip3"
"KEGG"	"Unique in Amyg - Up"	"rno04371"	"Apelin signaling pathway"	20	"20/839"	"136/11016"	1.93087008343266	0.00327586433365858	0.0160772624139727	"Gng3, Becn1, Mapk1, Akt1, Calm1, Gnb1, Hras, Akt3, Adcy1, Mef2a, Map1lc3a, Rras2, Prkag2, Calm2, Ccn2, Pik3c3, Gng2, Adcy2, Gnaq, Tfam"
"KEGG"	"Unique in Amyg - Up"	"rno05418"	"Fluid shear stress and atherosclerosis"	22	"22/839"	"155/11016"	1.86360106117113	0.00329168345915724	0.0160772624139727	"Nppc, Txn1, Mapk8, Pik3ca, Akt1, Calm1, Jun, Mapk10, Ptk2, Map2k4, Actg1, Mgst3, Akt3, Hsp90ab1, LOC120102380, Mef2a, Hsp90b1, Map3k5, Gstm4, Calm2, Rac3, Mmp9"
"KEGG"	"Unique in Amyg - Up"	"rno04213"	"Longevity regulating pathway - multiple species"	12	"12/839"	"65/11016"	2.42398459704777	0.00330422264336249	0.0160772624139727	"Pik3ca, Akt1, Hspa8, Sod1, Cryab, Hras, Akt3, Adcy1, Atg5, Prkag2, Adcy2, Hdac2"
"KEGG"	"Unique in Amyg - Up"	"rno04720"	"Long-term potentiation"	12	"12/839"	"66/11016"	2.38725755769856	0.00376567436033411	0.017867174567238	"Mapk1, Rap1b, Calm1, Ppp1cc, Ppp3cb, Ppp1cb, Hras, Gria2, Adcy1, Calm2, Atf4, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04114"	"Oocyte meiosis"	18	"18/839"	"119/11016"	1.98603780010216	0.00378170259245223	0.017867174567238	"Mapk1, Calm1, Ppp1cc, Ppp2cb, Ppp3cb, Ywhah, Ywhaz, Ppp1cb, Ccne1, Skp1, Fbxw11, Adcy1, Ppp2r5b, Cul1, Calm2, Ppp2r5c, Adcy2"
"KEGG"	"Unique in Amyg - Up"	"rno00541"	"Biosynthesis of various nucleotide sugars"	6	"6/839"	"21/11016"	3.75140473352631	0.00385083163242033	0.0179338730309861	"Cyb5r4, Ugp2, Nans, Nanp, Cmas, Gmppa"
"KEGG"	"Unique in Amyg - Up"	"rno05165"	"Human papillomavirus infection"	42	"42/839"	"363/11016"	1.51916390035363	0.00413906304274928	0.0190047119991023	"Mapk1, Ppp2r2c, Atp6v1b2, Hey1, Pik3ca, Akt1, Ppp2cb, Ptk2, Pkm, Ccne1, Rheb, Stat2, Atp6v0d1, Hras, Bcap31, Akt3, Ptgs2, Hes1, Atp6v1e1, Atp6v1h, Atp6v1d, Tbk1, Atp6v1c1, Ppp2r5b, Itga8, Atp6v1g2, Atp6v0e2, Wnt16, Pten, Rfng, Ppp2r2b, Cdc42, Bad, Atp6v1a, Ppp2r5c, Grb2, Atp6ap1, Dvl1, Prkci, Hdac2, Jak1"
"KEGG"	"Unique in Amyg - Up"	"rno04218"	"Cellular senescence"	25	"25/839"	"188/11016"	1.74599954352953	0.00436528179962569	0.019765025926083	"Mapk1, Pik3ca, Akt1, Calm1, Ppp1cc, Ppp3cb, Slc25a5, Ppp1cb, Tgfb3, Ccne1, Rheb, Capn2, Hras, Akt3, Fbxw11, Ppid, Lin52, Rras2, Pten, Calm2, Rassf5, Vdac2, Vdac3, Slc25a4, Nbn"
"KEGG"	"Unique in Amyg - Up"	"rno05031"	"Amphetamine addiction"	12	"12/839"	"68/11016"	2.31704410011919	0.00484380987428327	0.0216312605344705	"Stx1a, Calm1, Jun, Ppp1cc, Ppp3cb, Ppp1cb, Gria2, Calm2, Arc, Atf4, Atf2, Hdac2"
"KEGG"	"Unique in Amyg - Up"	"rno04370"	"VEGF signaling pathway"	11	"11/839"	"60/11016"	2.40715137067938	0.00509140981315119	0.0224297243119904	"Mapk1, Pik3ca, Akt1, Ppp3cb, Ptk2, Hras, Akt3, Ptgs2, Cdc42, Bad, Rac3"
"KEGG"	"Unique in Amyg - Up"	"rno01522"	"Endocrine resistance"	15	"15/839"	"97/11016"	2.03039946917661	0.00636989434888439	0.0276878074364841	"Mapk8, Mapk1, Pik3ca, Akt1, Jun, Mapk10, Ptk2, Hras, Akt3, Adcy1, Carm1, Bad, Grb2, Adcy2, Mmp9"
"KEGG"	"Unique in Amyg - Up"	"rno04142"	"Lysosome"	19	"19/839"	"136/11016"	1.83432657926103	0.00717313034237179	0.0307689538370158	"Ap3m2, Lipa, Atp6v0d1, Atp6v1h, Dmxl1, Ap3b2, Dmxl2, Hgsnat, Pla2g15, Ctsf, Gnptab, Ap1s3, Ncoa7, Cltc, Wdr7, Ap3s2, Sort1, Atp6ap1, Clta"
"KEGG"	"Unique in Amyg - Up"	"rno00562"	"Inositol phosphate metabolism"	13	"13/839"	"81/11016"	2.1072705601907	0.0078480224876377	0.0332266926099986	"Pip4k2c, Pik3ca, Cdipt, Tpi1l1, Mtmr4, Mtmr6, Pip5k1c, Mtmr1, Tpi1l2, Pten, Ip6k2, Pik3c3, Itpka"
"KEGG"	"Unique in Amyg - Up"	"rno04910"	"Insulin signaling pathway"	19	"19/839"	"138/11016"	1.80774213608333	0.00837100783339185	0.034986519919048	"Mapk8, Mapk1, Eif4e, Pik3ca, Akt1, Calm1, Ppp1cc, Mapk10, Ppp1cb, Rheb, Hras, Akt3, Chrng, Prkag2, Calm2, Bad, Ppp1r3d, Grb2, Prkci"
"KEGG"	"Unique in Amyg - Up"	"rno04926"	"Relaxin signaling pathway"	18	"18/839"	"129/11016"	1.83208138148959	0.00883419646956348	0.0364550385959202	"Gng3, Mapk8, Mapk1, Pik3ca, Akt1, Gnb1, Jun, Mapk10, Map2k4, Hras, Akt3, Adcy1, Atf4, Gng2, Grb2, Adcy2, Atf2, Mmp9"
"KEGG"	"Unique in Amyg - Up"	"rno05152"	"Tuberculosis"	24	"24/839"	"189/11016"	1.66729099267836	0.00909306798198485	0.0370542520265883	"Mapk8, Mapk1, Coro1a, Akt1, Calm1, Jak2, Ppp3cb, Mapk10, Cycs, Tgfb3, Rab5c, Atp6v0d1, Akt3, RT1-DMa, Atp6v1h, Rfxap, Calm2, Hspd1, Rab5al1, Bad, Pik3c3, Apaf1, Atp6ap1, Jak1"
"KEGG"	"Unique in Amyg - Up"	"rno03015"	"mRNA surveillance pathway"	15	"15/839"	"101/11016"	1.9499876090112	0.00923358624393572	0.0371482716987995	"Ppp2r2c, Ppp1cc, Ppp2cb, Ppp1cb, Rnmt, Ssu72, Ppp2r5b, Cstf3, Ppp2r2b, Smg5, Wdr82, Ncbp2, Alyref, Ppp2r5c"
"KEGG"	"Unique in Amyg - Up"	"rno04216"	"Ferroptosis"	9	"9/839"	"48/11016"	2.46185935637664	0.00934404380153852	0.0371482716987995	"Acsl4, Prnp, Gpx4, Gclm, Map1lc3a, Atg5, Slc3a2, Vdac2, Vdac3"
"KEGG"	"Unique in Amyg - Up"	"rno01521"	"EGFR tyrosine kinase inhibitor resistance"	13	"13/839"	"83/11016"	2.05649295633069	0.00961522773891384	0.0377658342516375	"Mapk1, Eif4e, Pik3ca, Akt1, Il6r, Jak2, Hras, Akt3, Chrng, Pten, Bad, Grb2, Jak1"
"KEGG"	"Unique in Amyg - Up"	"rno01230"	"Biosynthesis of amino acids"	14	"14/839"	"93/11016"	1.97654658002999	0.0103991123896545	0.0400004886094495	"Aldoc, Eno1, Gapdh, Pgam1, Tpi1l1, Pkm, Psph, Cps1, Tpi1l2, Rpe, Pfkp, Mat2b, Taldo1, Idh3b"
"KEGG"	"Unique in Amyg - Up"	"rno04217"	"Necroptosis"	23	"23/839"	"181/11016"	1.66844243673408	0.0104295752509301	0.0400004886094495	", Dnm1l, Spata2, Mapk8, Jak2, Vps4a, Slc25a5, Mapk10, Hmgb1, Chmp3, Chmp6, Stat2, Capn2, Chmp5, Hsp90ab1, Ppid, Chmp1a, Chmp2a, H2az1, Vdac2, Vdac3, Jak1, Slc25a4"
"KEGG"	"Unique in Amyg - Up"	"rno03060"	"Protein export"	8	"8/839"	"41/11016"	2.56193493996919	0.0109818811679505	0.0416289914040913	"Get1, Get3, Srp19, Spcs2, Srp14, Sec11a, Spcs3, Srp9"
"KEGG"	"Unique in Amyg - Up"	"rno04510"	"Focal adhesion"	25	"25/839"	"203/11016"	1.61698479893375	0.0114306001569803	0.0428319040365008	"Mapk8, Mapk1, Ppp1r12a, Pik3ca, Rap1b, Akt1, Jun, Ppp1cc, Mapk10, Rock2, Ppp1cb, Ptk2, Actg1, Capn2, Hras, Akt3, Pak1, Arhgap35, Pip5k1c, Itga8, Pten, Cdc42, Bad, Rac3, Grb2"
"KEGG"	"Unique in Amyg - Up"	"rno00010"	"Glycolysis / Gluconeogenesis"	13	"13/839"	"85/11016"	2.00810488676996	0.0116790364060154	0.0432655212313753	"Aldoc, Eno1, Gapdh, Ldhal1, Pgam1, Tpi1l1, Pkm, Gpi, Pdha1, Dld, Tpi1l2, Pfkp, Dlat"
"KEGG"	"Unique in Amyg - Up"	"rno00513"	"Various types of N-glycan biosynthesis"	9	"9/839"	"50/11016"	2.36338498212157	0.0121872465693412	0.0446409256360138	"Rpn1, Tusc3, Krtcap2, B4galt2, Ddost, Ostc, B4galt3, Man1b1, St3gal3"
"KEGG"	"Unique in Amyg - Up"	"rno04725"	"Cholinergic synapse"	16	"16/839"	"114/11016"	1.84279530769713	0.0124157075531049	0.0449724518034687	"Gng3, Mapk1, Pik3ca, Akt1, Gnb1, Jak2, Chrna4, Kcnj6, Hras, Akt3, Adcy1, Atf4, Gng2, Adcy2, Gna11, Gnaq"
"KEGG"	"Unique in Amyg - Up"	"rno04070"	"Phosphatidylinositol signaling system"	14	"14/839"	"96/11016"	1.91477949940405	0.0135950381377848	0.0487031036584379	"Pip4k2c, Pik3ca, Cdipt, Calm1, Mtmr4, Mtmr6, Pip5k1c, Mtmr1, Pip4p2, Pten, Calm2, Ip6k2, Pik3c3, Itpka"
"KEGG"	"Unique in Amyg - Up"	"rno05323"	"Rheumatoid arthritis"	13	"13/839"	"87/11016"	1.96194155603962	0.0140701161911695	0.049857150851318	"Atp6v1b2, Jun, Tgfb3, Atp6v0d1, RT1-DMa, Atp6v1e1, Atp6v1h, Atp6v1d, Atp6v1c1, Atp6v1g2, Atp6v0e2, Atp6v1a, Atp6ap1"
"KEGG"	"Unique in Amyg - Down"	"rno04510"	"Focal adhesion"	26	"26/382"	"203/11016"	3.69349805276868	7.84853442212477e-09	1.7777293054979e-06	"Tnc, Lama5, Pdgfrb, Vav1, Pdgfra, Egf, Bcar1, Lamb2, Kdr, Col4a1, Pak4, Flna, Col1a1, Itgav, Vcl, Flnb, Dock1, Lama2, Lama4, Lamc3, Tln1, Lama1, Itga3, Col6a3, Actn4, Itga2b"
"KEGG"	"Unique in Amyg - Down"	"rno05165"	"Human papillomavirus infection"	36	"36/382"	"363/11016"	2.85993682661936	1.16572413475272e-08	1.7777293054979e-06	"Tnc, Lama5, Patj, Pdgfrb, Tp53, Egf, Lamb2, Notch1, Tnfrsf1a, Col4a1, Axin2, Col1a1, Itgav, Atm, Crb3, Tert, Dvl2, Lama2, Lama4, Lamc3, Tcf7l1, Lama1, Fzd5, Itga3, Rbpjl, Scrib, Ppp2r3a, Col6a3, Creb5, Llgl1, Notch3, Atr, Itga2b, Axin1, Pard3, Ikbkb"
"KEGG"	"Unique in Amyg - Down"	"rno04814"	"Motor proteins"	22	"22/382"	"193/11016"	3.2871985459675	8.85694108691608e-07	9.00455677169802e-05	"Kif1c, Kif6, Myh11, Kif27, Myo1e, Myo1d, Myo9b, Kif7, Kif13b, Kifc3, Kif13a, Myh14, Kif26a, Myo5c, Cenpe, Myo3a, Kif17, Kif9, Myo1c, Myh2, Stard9, Acta2"
"KEGG"	"Unique in Amyg - Down"	"rno04512"	"ECM-receptor interaction"	14	"14/382"	"90/11016"	4.48586387434555	2.35320116269789e-06	0.000179431588655714	"Tnc, Lama5, Lamb2, Col4a1, Col1a1, Itgav, Lama2, Lama4, Lamc3, Lama1, Itga3, Col6a3, Itga2b, Npnt"
"KEGG"	"Unique in Amyg - Down"	"rno04810"	"Regulation of actin cytoskeleton"	24	"24/382"	"240/11016"	2.88376963350785	3.01644283339796e-06	0.000184003012837276	"C6, Myh11, Pdgfrb, Itgad, Vav1, Pdgfra, Egf, Fgf1, Bcar1, Pak4, Itgav, Vcl, Spata13, Myh14, Dock1, Wasf2, Itga3, Iqgap1, Lpar2, Arhgef1, Actn4, Itga2b, Gna12"
"KEGG"	"Unique in Amyg - Down"	"rno04151"	"PI3K-Akt signaling pathway"	29	"29/382"	"356/11016"	2.34913818459909	1.69309518494222e-05	0.000793006992139702	"Tnc, Lama5, Ddit4, Sgk3, Gng8, Pdgfrb, Tp53, Pdgfra, Egf, Fgf1, Lamb2, Kdr, Col4a1, Col1a1, Erbb3, Itgav, Pik3cg, Csf1r, Lama2, Lama4, Lamc3, Lama1, Itga3, Ppp2r3a, Col6a3, Lpar2, Creb5, Itga2b, Ikbkb"
"KEGG"	"Unique in Amyg - Down"	"rno04820"	"Cytoskeleton in muscle cells"	22	"22/382"	"232/11016"	2.73460913522296	1.82001604753374e-05	0.000793006992139702	"Lmnb1, Myh11, Nid1, Pdlim2, Col4a1, Mybpc2, Col1a1, Itgav, Vcl, Dsg2, Myh14, Lama2, Tln1, Lama1, Itga3, Syne2, Col6a3, Ldb3, Col5a3, Plec, Itga2b, Myh2"
"KEGG"	"Unique in Amyg - Down"	"rno05146"	"Amoebiasis"	13	"13/382"	"99/11016"	3.78676820561637	3.53943125029117e-05	0.00134940816417351	"Lama5, Itgad, Lamb2, Col4a1, Col1a1, Vcl, Lama2, Lama4, Lamc3, Lama1, Actn4, Plcb2"
"KEGG"	"Unique in Amyg - Down"	"rno05222"	"Small cell lung cancer"	12	"12/382"	"101/11016"	3.4262609507024	0.000187131157782375	0.00634166701373603	"Lama5, Tp53, Lamb2, Col4a1, Itgav, Lama2, Lama4, Lamc3, Lama1, Itga3, Itga2b, Ikbkb"
"KEGG"	"Unique in Amyg - Down"	"rno04360"	"Axon guidance"	17	"17/382"	"184/11016"	2.66435237878443	0.000222156409714451	0.00677577049629077	"Ephb1, Pak4, Ntn4, Sema4c, Sema4d, Rgma, Sema6d, Nfatc2, Abl1, Plxnb2, Sema6a, Plxnb3, Rgs3, Robo1, Unc5b, Ephb4, Pard3"
"KEGG"	"Unique in Amyg - Down"	"rno04981"	"Folate transport and metabolism"	6	"6/382"	"27/11016"	6.40837696335079	0.000266454675450334	0.00732019789804594	"Abcc3, Slco2b1, Abcc4, Abcc1, Slc19a1, Mtr"
"KEGG"	"Unique in Amyg - Down"	"rno00511"	"Other glycan degradation"	5	"5/382"	"18/11016"	8.01047120418848	0.000288007786152627	0.00732019789804594	"Neu3, Neu1, Aga, Manba, Man2b1"
"KEGG"	"Unique in Amyg - Down"	"rno04310"	"Wnt signaling pathway"	16	"16/382"	"173/11016"	2.66707018127894	0.000334184444813578	0.00784048120524163	"Tp53, Vangl2, Axin2, Dvl2, Rnf43, Ccar2, Nfatc2, Tcf7l1, Lrp6, Invs, Fzd5, Ccdc88c, Chd8, Axin1, Plcb2"
"KEGG"	"Unique in Amyg - Down"	"rno04072"	"Phospholipase D signaling pathway"	14	"14/382"	"151/11016"	2.67369369994106	0.000757439133884961	0.0165013525596366	"Dgkq, Dnm3, Pdgfrb, Pld1, Pld2, Pdgfra, Egf, Pik3cg, Gab1, Lpar2, Gna12, Adcy7, Gab2, Plcb2"
"KEGG"	"Unique in Amyg - Down"	"rno04142"	"Lysosome"	13	"13/382"	"136/11016"	2.7565445026178	0.000871728461751899	0.0177251453889553	"Neu1, Slc11a2, Npc1, Aga, Arsg, Ap3b1, Manba, Slc11a1, Man2b1, Gaa, Litaf, Abca2, Tpp1"
"KEGG"	"Unique in Amyg - Down"	"rno05100"	"Bacterial invasion of epithelial cells"	9	"9/382"	"79/11016"	3.28530717741401	0.0015903308479443	0.0303156817889382	"Dnm3, Bcar1, Elmo3, Vcl, Rhog, Dock1, Wasf2, Cd2ap, Gab1"
"KEGG"	"Unique in Amyg - Down"	"rno04071"	"Sphingolipid signaling pathway"	12	"12/382"	"131/11016"	2.6416210383278	0.0019646560596231	0.0352482410697086	"Abcc1, Tp53, Pld1, Pld2, Tnfrsf1a, Sgpl1, Cers2, Sgms2, Ppp2r3a, Gna12, Gab2, Plcb2"
"KEGG"	"Unique in Amyg - Down"	"rno01523"	"Antifolate resistance"	5	"5/382"	"29/11016"	4.9720166094963	0.00291697303582612	0.0494264875514981	"Abcc3, Abcc4, Abcc1, Slc19a1, Ikbkb"
"KEGG"	"Shared: Up in Hb, Up in Amyg"	"rno04141"	"Protein processing in endoplasmic reticulum"	7	"7/27"	"185/11016"	15.4378378378378	2.24813306124433e-07	1.23647318368438e-05	"Hyou1, Hspa5, Pdia6, Hsph1, Hsp90aa1, Dnaja1, Derl3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05146"	"Amoebiasis"	2	"2/2"	"99/11016"	111.272727272727	7.99563281205961e-05	0.00295737871147518	"Plcb4, Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04933"	"AGE-RAGE signaling pathway in diabetic complications"	2	"2/2"	"104/11016"	105.923076923077	8.82799615365726e-05	0.00295737871147518	"Plcb4, Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04926"	"Relaxin signaling pathway"	2	"2/2"	"129/11016"	85.3953488372093	0.000136079044519407	0.00303909866093342	"Plcb4, Col4a3"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno05143"	"African trypanosomiasis"	1	"1/2"	"38/11016"	144.947368421053	0.00688746876165125	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04973"	"Carbohydrate digestion and absorption"	1	"1/2"	"48/11016"	114.75	0.0086960047548551	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04961"	"Endocrine and other factor-regulated calcium reabsorption"	1	"1/2"	"59/11016"	93.3559322033898	0.0106834906252814	0.0402544372657915	"Plcb4"
"KEGG"	"Shared: Up in Hb, Down in Amyg"	"rno04730"	"Long-term depression"	1	"1/2"	"62/11016"	88.8387096774194	0.0112251860950161	0.0402544372657915	"Plcb4"
