"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"BP"	"Down"	"GO:0021782"	"glial cell development"	22	"22/806"	"143/12591"	2.40332124451231	0.000107085926257787	0.0347101182310241	"Abca2, Erbb3, Sh3tc2, Myrf, Med12, Nr1d1, Arhgef10, Gsn, Dicer1, Id4, Fa2h, Sirt2, Mag, Cntn2, Plec, Tspan2, Csf1r, Lamc3, Itgam, Pard3, Lamb2, Robo1"
"BP"	"Down"	"GO:0048705"	"skeletal system morphogenesis"	27	"27/806"	"196/12591"	2.15195346128526	0.000130660568983258	0.0388361278679525	"P2rx7, Sik3, Lama5, Ift140, Med12, Pdgfra, Ltbp3, Axin2, Tgfbr2, Sox9, Sh3pxd2b, Pdgfrb, Pkd1, Foxn3, Asxl2, Fgfr2, Irx5, Prrx1, Dync2i1, Sgpl1, Npr2, Sox6, Pcgf2, Axin1, Col1a1, Flvcr1, Lrp6"
"BP"	"Down"	"GO:0001763"	"morphogenesis of a branching structure"	28	"28/806"	"207/12591"	2.11306505556155	0.000135790656880953	0.0388361278679525	"Fzd5, Kdr, Sox8, Tnc, Lama5, Notch1, Abl1, Pdgfra, Dicer1, Egf, Fgf1, Ddr1, Npnt, Tgfbr2, Sox9, Rbm15, Lama1, Vangl2, Pkd1, Dchs1, Gdf7, Slc12a2, Col4a1, Tbx2, Ntn4, Fgfr2, Lrp6, Greb1l"
"BP"	"Down"	"GO:0001822"	"kidney development"	40	"40/806"	"342/12591"	1.82708632623743	0.000154621772004692	0.0406828824599206	"Cd2ap, Sox8, Ptk7, Ddc, Lama5, Nup160, Notch1, Dchs2, Itga3, Pdgfra, Egf, Fgf1, Ednrb, Npnt, Myo1e, Nid1, Cntrl, Sox9, Vangl2, Pdgfrb, Pkd1, Invs, Dchs1, Kank2, Col4a4, Actn4, Ahi1, Cc2d2a, Fgfr2, Acta2, Amer1, Sgpl1, Col4a3, Lamb2, Mtss1, Notch2, Acat1, Robo1, Notch3, Greb1l"
"BP"	"Down"	"GO:0072001"	"renal system development"	41	"41/806"	"354/12591"	1.80927997644783	0.000158982880859418	0.0406828824599206	"Cd2ap, Sox8, Ptk7, Ddc, Lama5, Nup160, Notch1, Dchs2, Itga3, Pdgfra, Egf, Fgf1, Ednrb, Npnt, Myo1e, Nid1, Cntrl, Sox9, Vangl2, Pdgfrb, Pkd1, Invs, Dchs1, Kank2, Col4a4, Actn4, Ahi1, Col4a1, Cc2d2a, Fgfr2, Acta2, Amer1, Sgpl1, Col4a3, Lamb2, Mtss1, Notch2, Acat1, Robo1, Notch3, Greb1l"
"BP"	"Down"	"GO:0007229"	"integrin-mediated signaling pathway"	15	"15/806"	"82/12591"	2.85760757731647	0.000192215444258532	0.0438778121921518	"Itgal, Ptk7, Tln1, Lama5, Itga3, Abl1, Itga2b, Flna, Bcar1, Dab2, Itgam, Gab2, Ikbkb, Itgav, Vav1"
"BP"	"Down"	"GO:0032836"	"glomerular basement membrane development"	5	"5/806"	"10/12591"	7.81079404466501	0.000204064689261426	0.0438778121921518	"Myo1e, Nid1, Col4a4, Col4a3, Lamb2"
"BP"	"Down"	"GO:0072102"	"glomerulus morphogenesis"	5	"5/806"	"10/12591"	7.81079404466501	0.000204064689261426	0.0438778121921518	"Pdgfra, Pdgfrb, Mtss1, Notch2, Notch3"
"BP"	"Down"	"GO:0014037"	"Schwann cell differentiation"	11	"11/806"	"49/12591"	3.5068871220945	0.00021298115406839	0.0438778121921518	"Erbb3, Sh3tc2, Med12, Arhgef10, Dicer1, Fa2h, Sirt2, Plec, Lama2, Pard3, Lamb2"
"BP"	"Down"	"GO:0036342"	"post-anal tail morphogenesis"	7	"7/806"	"21/12591"	5.20719602977668	0.000225616064336445	0.0438778121921518	"Scrib, Med12, Vangl2, Dchs1, Npr2, Axin1, Lrp6"
"BP"	"Down"	"GO:0060088"	"auditory receptor cell stereocilium organization"	7	"7/806"	"21/12591"	5.20719602977668	0.000225616064336445	0.0438778121921518	"Rest, Scrib, Tecta, Whrn, Cdh23, Myo3a, Pls1"
"BP"	"Down"	"GO:0014044"	"Schwann cell development"	10	"10/806"	"42/12591"	3.71942573555477	0.000245924406298056	0.0458370401005401	"Erbb3, Sh3tc2, Med12, Arhgef10, Dicer1, Fa2h, Sirt2, Plec, Pard3, Lamb2"
"BP"	"Down"	"GO:0030048"	"actin filament-based movement"	18	"18/806"	"112/12591"	2.51061237149947	0.000254545471557915	0.0458370401005401	"Ccdc88c, Myo9b, Myo1d, Myh2, Scn5a, Wasf2, Myh14, Gsn, Uty, Myo5c, Myo1c, Actn4, Casq2, Acta2, Pard3, Dsg2, Syne2, Epb41l5"
"CC"	"Up"	"GO:0098803"	"respiratory chain complex"	49	"49/1761"	"76/12950"	4.74125048566903	1.28280826239137e-24	8.41522220128738e-22	"Atp5mc2, Cox6b1, Uqcrq, Atp5mg, Ndufb3, Cox7b, Uqcr10, Ndufa2, Ndufb6, Uqcrh, Ndufa4, Atp5mk, Ndufa5, Atp5me, Atp5mf, Atp5f1d, Cox6a1, Atp5pd, Cox7c, Cox5a, Ndufs5, Cox4i1, Ndufs3, Uqcrfs1, Ndufb5, Cox7a2l2, Atp5po, Ndufa1, Atp5pb, Uqcrc2, Ndufv2, Atp5mc3, Ndufc1, Cox5b, Atp5pf, Ndufb7, Ndufc2, Ndufa12, Cyc1, Ndufb4, Ndufa8, Ndufa10l1, Sdhd, Ndufa6, Atp5f1b, Cox7a2l, Ndufv1, Taf3, Dmac2l"
"CC"	"Up"	"GO:0005743"	"mitochondrial inner membrane"	96	"96/1761"	"319/12950"	2.2130486560963	7.45785400228572e-15	1.89003203792222e-12	"Snca, Mpv17l2, Cox6b1, Ckmt1, Mtfp1, Uqcrq, Bdnf, Atp5mg, Ndufb3, Pgs1, Cox7b, Uqcr10, Ndufa2, Ndufb6, Uqcrh, Ndufa5, Cox6c, Atp5me, Micu1, Atp5mf, Hspe1, Sfxn1, Cibar1, Atp5f1d, Cox6a1, Coq9, Atp5pd, Mpc2, Cox7c, Cox5a, Hspd1, Stoml2, Cps1, Ndufs5, Cox4i1, Ndufs3, Slc1a3, Uqcrfs1, Ttc19, Ndufb5, Timm8b, Slc25a38, Fdxr, Cox7a2l2, Mtln, Atp5po, Ndufa1, Atp5pb, Uqcrc2, Tomm40, Ghitm, Them4, Hadhb, Ndufv2, Micos13, Higd1a, Slc25a4, Dmac1, Ndufc1, Crls1, Slc25a11, Grpel1, Cox5b, Pam16, Mpc1, Coq2, Phb2, Atp5pf, Ndufb7, Ndufc2, Ndufa12, Micu2, Cyc1, Ndufb4, Slc25a42, Smdt1, Coa3, Ndufa8, Cox11, Timm21, Sdhd, Ndufa6, Atp5f1b, Tmem160, Immt, Tmem126a, Tmem14c, Timm17a, Ndufaf3, Cox7a2l, Ndufv1, Taf3, Slc25a5, Sco1, Dmac2l, Timm8a1"
"CC"	"Up"	"GO:0016469"	"proton-transporting two-sector ATPase complex"	25	"25/1761"	"35/12950"	5.2526973310619	8.64343919781504e-15	1.89003203792222e-12	"Atp6ap2, Atp6v1e1, Atp5mc2, Atp6v0e2, Atp6v1g2, Atp5mg, Atp6v1b2, Atp5mk, Atp6v0d1, Atp5me, Atp6v1d, Atp5mf, Atp6v1c1, Atp5f1d, Atp5pd, Atp5po, Atp6ap1, Atp5pb, Atp6v1h, Atp5mc3, Atp5pf, Atp6v1a, Atp5f1b, Taf3, Dmac2l"
"CC"	"Up"	"GO:0019866"	"organelle inner membrane"	100	"100/1761"	"359/12950"	2.04840564442525	4.46261591893101e-13	7.31869010704686e-11	"Snca, Mpv17l2, Cox6b1, Ckmt1, Mtfp1, Uqcrq, Bdnf, Atp5mg, Ndufb3, Pgs1, Cox7b, Uqcr10, Ndufa2, Ptgs2, Ndufb6, Uqcrh, Ndufa5, Cox6c, Atp5me, Micu1, Atp5mf, Hspe1, Sfxn1, Cibar1, Atp5f1d, Cox6a1, Coq9, Atp5pd, Mpc2, Cox7c, Cox5a, Hspd1, Stoml2, Cps1, Ndufs5, Cox4i1, Ndufs3, Slc1a3, Uqcrfs1, Ttc19, Ndufb5, Timm8b, Slc25a38, Fdxr, Cox7a2l2, Mtln, Atp5po, Ndufa1, Atp5pb, Uqcrc2, Tomm40, Ghitm, Them4, Hadhb, Ndufv2, Sigmar1, Micos13, Higd1a, Slc25a4, Dmac1, Ndufc1, Crls1, Slc25a11, Grpel1, Cox5b, Pam16, Mpc1, Coq2, Tmpo, Phb2, Atp5pf, Ndufb7, Ndufc2, Ndufa12, Micu2, Cyc1, Ndufb4, Nutf2, Slc25a42, Smdt1, Coa3, Ndufa8, Cox11, Timm21, Sdhd, Ndufa6, Atp5f1b, Tmem160, Immt, Tmem126a, Tmem14c, Timm17a, Ndufaf3, Cox7a2l, Ndufv1, Taf3, Slc25a5, Sco1, Dmac2l, Timm8a1"
"CC"	"Up"	"GO:1990204"	"oxidoreductase complex"	45	"45/1761"	"111/12950"	2.98126064735945	1.71032985785468e-12	2.24395277350534e-10	"Cox6b1, P4ha1, Uqcrq, Ndufb3, Cox7b, Uqcr10, Ndufa2, Ndufb6, Uqcrh, Ndufa4, Ldha, Ndufa5, Cox6a1, Dlat, Cox7c, Cox5a, Dld, Ndufs5, Cox4i1, Ndufs3, Uqcrfs1, Cyb5b, Ndufb5, Cox7a2l2, Ndufa1, Uqcrc2, Kgd4, Hadhb, Ndufv2, Pdha1, Ndufc1, Cox5b, Ndufb7, Ndufc2, Ndufa12, Cyc1, Idh3b, Ndufb4, Ndufa8, Ndufa10l1, Sdhd, Ndufa6, Cbr4, Cox7a2l, Ndufv1"
"CC"	"Up"	"GO:0005840"	"ribosome"	68	"68/1761"	"218/12950"	2.2938384675096	1.11366483552396e-11	1.21760688683953e-09	"Snca, Mt3, Elavl4, Calr, Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrps6, Chchd1, Mrpl12, Rpl35, Mrps16, Mrps33, Rpl29, Kxd1, Mrpl14, Rps15a, Mrpl49, Gadd45gip1, Mrps12, Rsl24d1, Mrps24, Mrpl18, Mrpl15, Mrpl35, Rpl35a, Rpl38, Mrpl42, Rpl39, Rps18, Rps29, Rpl18, Mrps11, Abce1, Rps13, Mrpl27, Mrpl48, Rps21, Rnf14, Mrpl17, Rpl30, Rps11, Mrps14, Rpl27, Eif2a, Mrps22, Rps14, mrpl11, Mrpl23, Rpl12, Rps25, Rpl22l1, Rps27, Rpl14, Rps10, Colec11, Mrps21, Rpl23, Rpl13, Ltn1, Rpl24, Rpl11, Mrpl41, Rpl26, Mrps26, Rplp1, Rpl9"
"CC"	"Up"	"GO:1902495"	"transmembrane transporter complex"	99	"99/1761"	"377/12950"	1.93109774558403	2.60402747871215e-11	2.44034575147881e-09	"Calm1, Kcnj9, Atp6ap2, Gria2, Stx1a, Kcnh7, Calm2, Atp6v1e1, Kcnj3, Snap25, Scn3b, Atp5mc2, Olfm1, Atp6v0e2, Atp2a2, Cox6b1, Uqcrq, Atp6v1g2, Atp5mg, Ndufb3, Chrna5, Kcnmb4, Cnih2, Cox7b, Uqcr10, Ndufa2, Ndufb6, Uqcrh, Ndufa4, Atp6v1b2, Atp5mk, Ndufa5, Atp6v0d1, Atp5me, Atp6v1d, Micu1, Atp5mf, Kcns2, Kcnip3, Glrb, Atp6v1c1, Atp5f1d, Cox6a1, Gabra1, Atp5pd, Ostm1, Cox7c, Cox5a, Fkbp1b, Ndufs5, Cox4i1, Ndufs3, Gabrg2, Uqcrfs1, Kcnc2, Ndufb5, Scn2a, Slc17a7, Fkbp1a, Cox7a2l2, Atp5po, Atp6ap1, Ndufa1, Chrna4, Atp5pb, Uqcrc2, Nrn1, Kcna2, Atp6v1h, Ndufv2, Atp5mc3, Kcnv1, Amigo1, Ndufc1, Cacna2d1, Cacnb3, Sumo1, Cox5b, Abhd12, Atp5pf, Ndufb7, Atp6v1a, Ndufc2, Ndufa12, Micu2, Cyc1, Ndufb4, Smdt1, Ndufa8, Ndufa10l1, Trpc5, Ndufa6, Atp5f1b, Cox7a2l, Ptk2b, Ndufv1, Taf3, Dmac2l, Kcnj6"
"CC"	"Up"	"GO:0045259"	"proton-transporting ATP synthase complex"	14	"14/1761"	"16/12950"	6.43455423055082	6.48039270111318e-11	5.31392201491281e-09	"Atp5mc2, Atp5mg, Atp5mk, Atp5me, Atp5mf, Atp5f1d, Atp5pd, Atp5po, Atp5pb, Atp5mc3, Atp5pf, Atp5f1b, Taf3, Dmac2l"
"CC"	"Up"	"GO:1990351"	"transporter complex"	102	"102/1761"	"400/12950"	1.8752129471891	8.20874340284212e-11	5.98326185807159e-09	"Calm1, Kcnj9, Atp6ap2, Gria2, Stx1a, Kcnh7, Calm2, Atp6v1e1, Kcnj3, Snap25, Scn3b, Atp5mc2, Olfm1, Atp6v0e2, Atp2a2, Cox6b1, Uqcrq, Atp6v1g2, Atp5mg, Ndufb3, Chrna5, Kcnmb4, Cnih2, Chp1, Cox7b, Uqcr10, Ndufa2, Ndufb6, Uqcrh, Ndufa4, Atp6v1b2, Atp5mk, Ndufa5, Atp6v0d1, Atp5me, Atp6v1d, Micu1, Atp5mf, Kcns2, Kcnip3, Glrb, Atp6v1c1, Atp5f1d, Cox6a1, Gabra1, Atp5pd, Ostm1, Cox7c, Cox5a, Fkbp1b, Ndufs5, Cox4i1, Ndufs3, Gabrg2, Uqcrfs1, Kcnc2, Tmem30a, Ndufb5, Scn2a, Slc17a7, Fkbp1a, Cox7a2l2, Atp5po, Atp6ap1, Ndufa1, Chrna4, Atp5pb, Uqcrc2, Nrn1, Kcna2, Atp6v1h, Ndufv2, Atp5mc3, Kcnv1, Amigo1, Ndufc1, Cacna2d1, Cacnb3, Sumo1, Cox5b, Abhd12, Atp5pf, Ndufb7, Atp6v1a, Ndufc2, Ndufa12, Micu2, Cyc1, Ndufb4, Smdt1, Ndufa8, Ndufa10l1, Trpc5, Ndufa6, Atp5f1b, Cox7a2l, Ptk2b, Ndufv1, Taf3, Dmac2l, Timm8a1, Kcnj6"
"CC"	"Up"	"GO:0044391"	"ribosomal subunit"	53	"53/1761"	"162/12950"	2.40586507385675	3.02945039351726e-10	1.98731945814732e-08	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrps6, Mrpl12, Rpl35, Mrps16, Rpl29, Mrpl14, Rps15a, Mrpl49, Mrps12, Mrpl18, Mrpl15, Mrpl35, Rpl35a, Rpl38, Mrpl42, Rpl39, Rps18, Rps29, Rpl18, Mrps11, Rps13, Mrpl27, Mrpl48, Rps21, Mrpl17, Rpl30, Rps11, Mrps14, Rpl27, Eif2a, Mrps22, Rps14, mrpl11, Mrpl23, Rpl12, Rps25, Rps27, Rpl14, Rps10, Mrps21, Rpl23, Rpl13, Rpl24, Rpl11, Mrpl41, Rpl26, Mrps26, Rplp1, Rpl9"
"CC"	"Up"	"GO:0070069"	"cytochrome complex"	16	"16/1761"	"23/12950"	5.11567044416463	1.22288003015643e-09	7.29281181620564e-08	"Cox6b1, Uqcrq, Cox7b, Uqcr10, Uqcrh, Ndufa4, Cox6a1, Cox7c, Cox5a, Cox4i1, Uqcrfs1, Cox7a2l2, Uqcrc2, Cox5b, Cyc1, Cox7a2l"
"CC"	"Up"	"GO:0033177"	"proton-transporting two-sector ATPase complex, proton-transporting domain"	13	"13/1761"	"17/12950"	5.62347596619568	7.28846802210126e-09	3.98436251874869e-07	"Atp6ap2, Atp5mc2, Atp6v0e2, Atp5mg, Atp6v0d1, Atp5me, Atp5mf, Atp5pd, Atp5po, Atp5pb, Atp5mc3, Atp5pf, Dmac2l"
"CC"	"Up"	"GO:0045263"	"proton-transporting ATP synthase complex, coupling factor F(o)"	10	"10/1761"	"11/12950"	6.68525114862423	2.04019766121237e-08	1.01635488024715e-06	"Atp5mc2, Atp5mg, Atp5me, Atp5mf, Atp5pd, Atp5po, Atp5pb, Atp5mc3, Atp5pf, Dmac2l"
"CC"	"Up"	"GO:0070382"	"exocytic vesicle"	79	"79/1761"	"314/12950"	1.85015390068613	2.16905004930793e-08	1.01635488024715e-06	"Mal2, Snca, Ap3s1, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Mt3, Calm2, Atp6v1e1, Rab6a, Snap25, Hspa8, Rab8b, Rab12, Atp6v0e2, Syp, Amph, Atp6v1g2, Bdnf, Ap2s1, Sv2b, Syt17, Atp6v1b2, Snap29, Lman2, Tmed9, Npy1r, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Atp6v1c1, Dnm1l, Rab1a, Slc6a7, Syt13, Ap2m1, Stx7, Syt4, Arpc2, Rogdi, Vamp7, Sec22b, Rab14, Slc17a7, Atp6ap1, Rab11a, Cltc, Septin5, Rab3a, Cops5, Clta, Atp6v1h, Dmxl2, Mff, Rab5a, Ap3s2, Slc30a3, Ntf3, Syt1, Sptbn2, Arf6, Atp6v1a, Wdr7, Dnajc5, Svop, Ap2b1, Vdac3, Vdac2, Rab5c, Rab26, Ap3m2, Rab39a, Cplx3, Pebp1, Stx12"
"CC"	"Up"	"GO:0030964"	"NADH dehydrogenase complex"	19	"19/1761"	"36/12950"	3.88115969461796	2.66575927727097e-08	1.0929613036811e-06	"Ndufb3, Ndufa2, Ndufb6, Ndufa4, Ndufa5, Ndufs5, Ndufs3, Ndufb5, Ndufa1, Ndufv2, Ndufc1, Ndufb7, Ndufc2, Ndufa12, Ndufb4, Ndufa8, Ndufa10l1, Ndufa6, Ndufv1"
"CC"	"Up"	"GO:0045271"	"respiratory chain complex I"	19	"19/1761"	"36/12950"	3.88115969461796	2.66575927727097e-08	1.0929613036811e-06	"Ndufb3, Ndufa2, Ndufb6, Ndufa4, Ndufa5, Ndufs5, Ndufs3, Ndufb5, Ndufa1, Ndufv2, Ndufc1, Ndufb7, Ndufc2, Ndufa12, Ndufb4, Ndufa8, Ndufa10l1, Ndufa6, Ndufv1"
"CC"	"Up"	"GO:0008021"	"synaptic vesicle"	73	"73/1761"	"286/12950"	1.87701282249834	3.95065950634066e-08	1.52448978597616e-06	"Mal2, Snca, Ap3s1, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Mt3, Calm2, Atp6v1e1, Snap25, Hspa8, Rab8b, Rab12, Atp6v0e2, Syp, Amph, Atp6v1g2, Bdnf, Ap2s1, Sv2b, Atp6v1b2, Snap29, Tmed9, Npy1r, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Atp6v1c1, Dnm1l, Slc6a7, Ap2m1, Stx7, Syt4, Arpc2, Rogdi, Vamp7, Sec22b, Rab14, Slc17a7, Atp6ap1, Rab11a, Cltc, Septin5, Rab3a, Cops5, Clta, Atp6v1h, Dmxl2, Mff, Rab5a, Ap3s2, Slc30a3, Ntf3, Syt1, Sptbn2, Atp6v1a, Wdr7, Dnajc5, Svop, Ap2b1, Vdac3, Vdac2, Rab5c, Rab26, Ap3m2, Rab39a, Cplx3, Pebp1, Stx12"
"CC"	"Up"	"GO:0140534"	"endoplasmic reticulum protein-containing complex"	36	"36/1761"	"105/12950"	2.52129471890971	5.46018989720993e-08	1.98993587364984e-06	"Hspa5, Pdia6, Rpn1, Hsp90b1, Calr, Emc3, Dnajb11, Pdia4, P4ha1, Hyou1, Ppib, Fam8a1, Dnajc10, Sdf2l1, Sel1l, Get1, Ostc, Tusc3, Ddost, Emc7, Derl1, Emc6, Fkbp1a, Rnf139, Mmgt1, Arl6ip1, Spcs3, Emc2, Krtcap2, Map3k5, Selenos, Pigm, Ssr3, Sec11a, Spcs2, Get3"
"CC"	"Up"	"GO:0034663"	"endoplasmic reticulum chaperone complex"	9	"9/1761"	"10/12950"	6.61839863713799	1.37180479856464e-07	4.7363365676758e-06	"Hspa5, Pdia6, Hsp90b1, Dnajb11, Pdia4, Hyou1, Ppib, Dnajc10, Sdf2l1"
"CC"	"Up"	"GO:0015934"	"large ribosomal subunit"	34	"34/1761"	"100/12950"	2.50028392958546	1.60043722966274e-07	5.24943411329378e-06	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrpl12, Rpl35, Rpl29, Mrpl14, Mrpl49, Mrpl18, Mrpl15, Mrpl35, Rpl35a, Rpl38, Mrpl42, Rpl39, Rpl18, Mrpl27, Mrpl48, Mrpl17, Rpl30, Rpl27, mrpl11, Mrpl23, Rpl12, Rpl14, Rpl23, Rpl13, Rpl24, Rpl11, Mrpl41, Rpl26, Rplp1, Rpl9"
"CC"	"Up"	"GO:0045277"	"respiratory chain complex IV"	10	"10/1761"	"13/12950"	5.65675097191281	4.08161311568533e-07	1.27501819232837e-05	"Cox6b1, Cox7b, Ndufa4, Cox6a1, Cox7c, Cox5a, Cox4i1, Cox7a2l2, Cox5b, Cox7a2l"
"CC"	"Up"	"GO:0098798"	"mitochondrial protein-containing complex"	44	"44/1761"	"153/12950"	2.11481147446675	6.30275865503408e-07	1.85887404968373e-05	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Isca1, Micu1, Mrps6, Mrpl12, Mrps16, Mrpl14, Mrpl49, Mrps12, Mrpl18, Mrpl15, Mrpl35, Tomm40, Mrpl42, Hadhb, Micos13, Slc25a4, Mrps11, Tomm5, Grpel1, Mrpl27, Pam16, Mrpl48, Tomm22, Phb2, Micu2, Mrpl17, Tomm7, Smdt1, Mrps14, Mrps22, mrpl11, Mrpl23, Timm21, Mrps21, Immt, Timm17a, Slc25a5, Mrpl41, Mrps26, Timm8a1"
"CC"	"Up"	"GO:0030133"	"transport vesicle"	93	"93/1761"	"418/12950"	1.63612725479488	6.51739377175699e-07	1.85887404968373e-05	"Mal2, Snca, Ap3s1, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Mt3, Calm2, Atp6v1e1, Rab6a, Snap25, Hspa8, Rab8b, Rab12, Atp6v0e2, Syp, Amph, Atp6v1g2, Bdnf, Ap2s1, Sv2b, Chp1, Syt17, Atp6v1b2, Snap29, Scg3, Lman2, Tmed9, Npy1r, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Ap1ar, Atp6v1c1, Dnm1l, Rab1a, Slc6a7, Syt13, Ap2m1, Stx7, Syt4, Arpc2, Rogdi, Vamp7, Pcsk1, Sec22b, Tmem30a, Rab14, Slc17a7, Atp6ap1, Rab11a, Gopc, Cltc, Septin5, Klhl12, Rab3a, Cops5, Clta, Atp6v1h, Dmxl2, Mff, Rab5a, Ap3s2, Slc30a3, Ntf3, Syt1, Dync1i1, Sec23a, Sptbn2, Cpe, Arf6, Atp6v1a, Wdr7, Sort1, Dnajc5, Svop, Ap2b1, Vdac3, Vdac2, Sar1b, Tmed7, Rab5c, Ap1s3, Rab26, Ap3m2, Rab39a, Cplx3, Pebp1, Stx12"
"CC"	"Up"	"GO:0030672"	"synaptic vesicle membrane"	47	"47/1761"	"170/12950"	2.0331028493169	9.26830872027514e-07	2.4320042082002e-05	"Mal2, Snca, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Calm2, Atp6v1e1, Atp6v0e2, Syp, Amph, Atp6v1g2, Sv2b, Atp6v1b2, Snap29, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Atp6v1c1, Dnm1l, Slc6a7, Stx7, Arpc2, Vamp7, Rab14, Slc17a7, Atp6ap1, Rab11a, Cltc, Rab3a, Clta, Atp6v1h, Mff, Rab5a, Slc30a3, Syt1, Atp6v1a, Dnajc5, Svop, Rab5c, Rab26, Rab39a, Cplx3, Stx12"
"CC"	"Up"	"GO:0099501"	"exocytic vesicle membrane"	47	"47/1761"	"170/12950"	2.0331028493169	9.26830872027514e-07	2.4320042082002e-05	"Mal2, Snca, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Calm2, Atp6v1e1, Atp6v0e2, Syp, Amph, Atp6v1g2, Sv2b, Atp6v1b2, Snap29, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Atp6v1c1, Dnm1l, Slc6a7, Stx7, Arpc2, Vamp7, Rab14, Slc17a7, Atp6ap1, Rab11a, Cltc, Rab3a, Clta, Atp6v1h, Mff, Rab5a, Slc30a3, Syt1, Atp6v1a, Dnajc5, Svop, Rab5c, Rab26, Rab39a, Cplx3, Stx12"
"CC"	"Up"	"GO:0005741"	"mitochondrial outer membrane"	47	"47/1761"	"172/12950"	2.00946211851089	1.33226074052555e-06	3.26438050304027e-05	"Snca, Vps13a, Mt3, Tomm34, Spire1, Acsl4, Marchf5, Bcl2l2, Armc1, Dnm1l, Smim26, Slc25a46, Tigar, Bad, Cnr1, Mgst3, Nme1, Cyb5b, Ppp1cc, Ppp2r2b, Grk2, Tomm40, Armc10, Prnp, Hadhb, Bnip3l, Mff, Rhot2, Slc25a4, Bnip3, Atf2, Ubb, Tomm5, Tomm22, Phb2, Atad1, Synj2bp, Tomm7, Cisd1, Vdac3, Vdac2, Becn1, Epha4, Moap1, Gdap1, Rmdn3, Pebp1"
"CC"	"Up"	"GO:0019867"	"outer membrane"	52	"52/1761"	"198/12950"	1.93129477626922	1.39333314154158e-06	3.26438050304027e-05	"Snca, Vps13a, Mt3, Tomm34, Spire1, Trappc2, Acsl4, Ptgs2, Marchf5, Bcl2l2, Armc1, Dnm1l, Smim26, Slc25a46, Eno1, Tigar, Bad, Cnr1, Mgst3, Nme1, Cyb5b, Ppp1cc, Ppp2r2b, Grk2, Tomm40, Armc10, Prnp, Hadhb, Sigmar1, Bnip3l, Mff, Rhot2, Slc25a4, Bnip3, Atf2, Ubb, Tomm5, Tomm22, Phb2, Atad1, Synj2bp, Tomm7, Nutf2, Cisd1, Vdac3, Vdac2, Becn1, Epha4, Moap1, Gdap1, Rmdn3, Pebp1"
"CC"	"Up"	"GO:0031968"	"organelle outer membrane"	52	"52/1761"	"198/12950"	1.93129477626922	1.39333314154158e-06	3.26438050304027e-05	"Snca, Vps13a, Mt3, Tomm34, Spire1, Trappc2, Acsl4, Ptgs2, Marchf5, Bcl2l2, Armc1, Dnm1l, Smim26, Slc25a46, Eno1, Tigar, Bad, Cnr1, Mgst3, Nme1, Cyb5b, Ppp1cc, Ppp2r2b, Grk2, Tomm40, Armc10, Prnp, Hadhb, Sigmar1, Bnip3l, Mff, Rhot2, Slc25a4, Bnip3, Atf2, Ubb, Tomm5, Tomm22, Phb2, Atad1, Synj2bp, Tomm7, Nutf2, Cisd1, Vdac3, Vdac2, Becn1, Epha4, Moap1, Gdap1, Rmdn3, Pebp1"
"CC"	"Up"	"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	9	"9/1761"	"12/12950"	5.51533219761499	2.3286253481818e-06	5.26751113243882e-05	"Atp6v1e1, Atp6v1g2, Atp6v1b2, Atp6v1c1, Atp5f1d, Atp6v1h, Atp6v1a, Atp5f1b, Taf3"
"CC"	"Up"	"GO:0120111"	"neuron projection cytoplasm"	34	"34/1761"	"112/12950"	2.23239636570131	3.10242018815315e-06	6.78395881142822e-05	"Ap3s1, Gria2, Dynll1, Arl8b, Kif3b, Hsbp1, Agtpbp1, Sybu, Mapk8, Fmr1, Uchl1, Fbxw11, Map2k4, Bloc1s4, Actr10, Kifap3, Rangap1, Bloc1s2, Pqbp1, Ap3s2, Abhd13, Map2, Dync1i1, Mapk1, Abhd12, Nefl, Sod1, Arc, Ap3m2, Pafah1b1, Bloc1s1, Kif5c, Gabarapl1, Hnrnpab"
